Values	total	status	pValue
Min.	1	NS	0.2
1st Qu.	1.25	NS	0.2
Median	1.5	NS	0.2
Mean	1.5	NS	0.2
3rd Qu.	1.75	NS	0.2
Max.	2	NS	0.2
Min.	12	S	0.2
1st Qu.	22.5	S	0.2
Median	33	S	0.2
Mean	27	S	0.2
3rd Qu.	34.5	S	0.2
Max.	36	S	0.2
