Values	total	status	pValue
Min.	0	NS	5.9261242435749665e-5
1st Qu.	0	NS	5.9261242435749665e-5
Median	2	NS	5.9261242435749665e-5
Mean	4.46788990825688	NS	5.9261242435749665e-5
3rd Qu.	3	NS	5.9261242435749665e-5
Max.	450	NS	5.9261242435749665e-5
Min.	0	S	5.9261242435749665e-5
1st Qu.	1	S	5.9261242435749665e-5
Median	3	S	5.9261242435749665e-5
Mean	3.91929824561404	S	5.9261242435749665e-5
3rd Qu.	5	S	5.9261242435749665e-5
Max.	41	S	5.9261242435749665e-5
