Values	total	status	pValue
Min.	0	NS	0.5226850079430108
1st Qu.	12.75	NS	0.5226850079430108
Median	22	NS	0.5226850079430108
Mean	20.75	NS	0.5226850079430108
3rd Qu.	30	NS	0.5226850079430108
Max.	39	NS	0.5226850079430108
Min.	7	S	0.5226850079430108
1st Qu.	22.5	S	0.5226850079430108
Median	28	S	0.5226850079430108
Mean	26.4	S	0.5226850079430108
3rd Qu.	33.25	S	0.5226850079430108
Max.	42	S	0.5226850079430108
