Values	total	status	pValue
Min.	0	NS	0.004196475340029852
1st Qu.	0	NS	0.004196475340029852
Median	1	NS	0.004196475340029852
Mean	1.85321100917431	NS	0.004196475340029852
3rd Qu.	2	NS	0.004196475340029852
Max.	57	NS	0.004196475340029852
Min.	0	S	0.004196475340029852
1st Qu.	0	S	0.004196475340029852
Median	1	S	0.004196475340029852
Mean	2.75789473684211	S	0.004196475340029852
3rd Qu.	3	S	0.004196475340029852
Max.	45	S	0.004196475340029852
