Values	total	status	pValue
Min.	0	NS	0.5976101326886434
1st Qu.	3	NS	0.5976101326886434
Median	7	NS	0.5976101326886434
Mean	8	NS	0.5976101326886434
3rd Qu.	11.5	NS	0.5976101326886434
Max.	37	NS	0.5976101326886434
Min.	0	S	0.5976101326886434
1st Qu.	2	S	0.5976101326886434
Median	5	S	0.5976101326886434
Mean	8.63157894736842	S	0.5976101326886434
3rd Qu.	10	S	0.5976101326886434
Max.	49	S	0.5976101326886434
