Values	total	status	pValue
Min.	0	NS	0.7517355711566032
1st Qu.	6	NS	0.7517355711566032
Median	13	NS	0.7517355711566032
Mean	22.6936936936937	NS	0.7517355711566032
3rd Qu.	24	NS	0.7517355711566032
Max.	148	NS	0.7517355711566032
Min.	0	S	0.7517355711566032
1st Qu.	5	S	0.7517355711566032
Median	14	S	0.7517355711566032
Mean	20.7741935483871	S	0.7517355711566032
3rd Qu.	27	S	0.7517355711566032
Max.	110	S	0.7517355711566032
