Values	total	status	pValue
Min.	0	NS	1
1st Qu.	0.5	NS	1
Median	1	NS	1
Mean	1.66666666666667	NS	1
3rd Qu.	2.5	NS	1
Max.	4	NS	1
Min.	0	S	1
1st Qu.	1	S	1
Median	1	S	1
Mean	1.33333333333333	S	1
3rd Qu.	1.75	S	1
Max.	3	S	1
