Values	total	status	pValue
Min.	0	M	0.20597296766599438
1st Qu.	1	M	0.20597296766599438
Median	3	M	0.20597296766599438
Mean	5.9	M	0.20597296766599438
3rd Qu.	8.5	M	0.20597296766599438
Max.	43	M	0.20597296766599438
Min.	0	F	0.20597296766599438
1st Qu.	0	F	0.20597296766599438
Median	1	F	0.20597296766599438
Mean	3.05882352941176	F	0.20597296766599438
3rd Qu.	4	F	0.20597296766599438
Max.	12	F	0.20597296766599438
