Values	total	status	pValue
Min.	0	M	0.8128464343335865
1st Qu.	1	M	0.8128464343335865
Median	2	M	0.8128464343335865
Mean	2.73809523809524	M	0.8128464343335865
3rd Qu.	4	M	0.8128464343335865
Max.	9	M	0.8128464343335865
Min.	0	F	0.8128464343335865
1st Qu.	1	F	0.8128464343335865
Median	2	F	0.8128464343335865
Mean	3.44	F	0.8128464343335865
3rd Qu.	3	F	0.8128464343335865
Max.	35	F	0.8128464343335865
