Values	total	status	pValue
Min.	0	M	0.02266778371195256
1st Qu.	4.75	M	0.02266778371195256
Median	11	M	0.02266778371195256
Mean	18.03125	M	0.02266778371195256
3rd Qu.	23.5	M	0.02266778371195256
Max.	100	M	0.02266778371195256
Min.	0	F	0.02266778371195256
1st Qu.	2	F	0.02266778371195256
Median	9	F	0.02266778371195256
Mean	14.5030303030303	F	0.02266778371195256
3rd Qu.	22	F	0.02266778371195256
Max.	86	F	0.02266778371195256
