Values	total	status	pValue
Min.	0	M	0.024991689986412945
1st Qu.	3	M	0.024991689986412945
Median	9	M	0.024991689986412945
Mean	13.2734375	M	0.024991689986412945
3rd Qu.	18	M	0.024991689986412945
Max.	74	M	0.024991689986412945
Min.	0	F	0.024991689986412945
1st Qu.	2	F	0.024991689986412945
Median	7	F	0.024991689986412945
Mean	11.1151515151515	F	0.024991689986412945
3rd Qu.	15	F	0.024991689986412945
Max.	61	F	0.024991689986412945
