Values	total	status	pValue
Min.	0	M	0.00320370986988797
1st Qu.	2	M	0.00320370986988797
Median	6	M	0.00320370986988797
Mean	8.28125	M	0.00320370986988797
3rd Qu.	11.25	M	0.00320370986988797
Max.	58	M	0.00320370986988797
Min.	0	F	0.00320370986988797
1st Qu.	1	F	0.00320370986988797
Median	3	F	0.00320370986988797
Mean	6.62424242424242	F	0.00320370986988797
3rd Qu.	10	F	0.00320370986988797
Max.	52	F	0.00320370986988797
