Values	total	status	pValue
Min.	0	M	0.517058144322045
1st Qu.	1	M	0.517058144322045
Median	3	M	0.517058144322045
Mean	3.62962962962963	M	0.517058144322045
3rd Qu.	5	M	0.517058144322045
Max.	16	M	0.517058144322045
Min.	0	F	0.517058144322045
1st Qu.	1	F	0.517058144322045
Median	2	F	0.517058144322045
Mean	3.1304347826087	F	0.517058144322045
3rd Qu.	5	F	0.517058144322045
Max.	13	F	0.517058144322045
