Values	total	status	pValue
Min.	0	M	0.23667621214829618
1st Qu.	1	M	0.23667621214829618
Median	2	M	0.23667621214829618
Mean	1.57142857142857	M	0.23667621214829618
3rd Qu.	2	M	0.23667621214829618
Max.	3	M	0.23667621214829618
Min.	0	F	0.23667621214829618
1st Qu.	0	F	0.23667621214829618
Median	0.5	F	0.23667621214829618
Mean	0.75	F	0.23667621214829618
3rd Qu.	1.25	F	0.23667621214829618
Max.	2	F	0.23667621214829618
