Values	total	status	pValue
Min.	0	M	1
1st Qu.	4	M	1
Median	7	M	1
Mean	6.70588235294118	M	1
3rd Qu.	10	M	1
Max.	15	M	1
Min.	3	F	1
1st Qu.	5	F	1
Median	7	F	1
Mean	6.66666666666667	F	1
3rd Qu.	8.5	F	1
Max.	10	F	1
