Values	total	status	pValue
Min.	0	M	0.7900587553776744
1st Qu.	2	M	0.7900587553776744
Median	5	M	0.7900587553776744
Mean	6.94117647058824	M	0.7900587553776744
3rd Qu.	9	M	0.7900587553776744
Max.	24	M	0.7900587553776744
Min.	5	F	0.7900587553776744
1st Qu.	5	F	0.7900587553776744
Median	5	F	0.7900587553776744
Mean	5.33333333333333	F	0.7900587553776744
3rd Qu.	5.5	F	0.7900587553776744
Max.	6	F	0.7900587553776744
