Values	total	status	pValue
Min.	0	M	0.2627606482295029
1st Qu.	2	M	0.2627606482295029
Median	4	M	0.2627606482295029
Mean	4.47058823529412	M	0.2627606482295029
3rd Qu.	6	M	0.2627606482295029
Max.	13	M	0.2627606482295029
Min.	1	F	0.2627606482295029
1st Qu.	1.5	F	0.2627606482295029
Median	2	F	0.2627606482295029
Mean	2	F	0.2627606482295029
3rd Qu.	2.5	F	0.2627606482295029
Max.	3	F	0.2627606482295029
