Values	total	status	pValue
Min.	0	M	0.05114431868831926
1st Qu.	0	M	0.05114431868831926
Median	1	M	0.05114431868831926
Mean	1.5655737704918	M	0.05114431868831926
3rd Qu.	2	M	0.05114431868831926
Max.	19	M	0.05114431868831926
Min.	0	F	0.05114431868831926
1st Qu.	0	F	0.05114431868831926
Median	1	F	0.05114431868831926
Mean	1.21897810218978	F	0.05114431868831926
3rd Qu.	1	F	0.05114431868831926
Max.	21	F	0.05114431868831926
