Values	total	status	pValue
Min.	0	M	0.28426083080089337
1st Qu.	0	M	0.28426083080089337
Median	0	M	0.28426083080089337
Mean	0.483870967741935	M	0.28426083080089337
3rd Qu.	1	M	0.28426083080089337
Max.	3	M	0.28426083080089337
Min.	0	F	0.28426083080089337
1st Qu.	0	F	0.28426083080089337
Median	0	F	0.28426083080089337
Mean	1.17073170731707	F	0.28426083080089337
3rd Qu.	0	F	0.28426083080089337
Max.	37	F	0.28426083080089337
