Values	total	status	pValue
Min.	0	M	0.4255144854240049
1st Qu.	0	M	0.4255144854240049
Median	1	M	0.4255144854240049
Mean	1.38461538461538	M	0.4255144854240049
3rd Qu.	1.5	M	0.4255144854240049
Max.	20	M	0.4255144854240049
Min.	0	F	0.4255144854240049
1st Qu.	0	F	0.4255144854240049
Median	0	F	0.4255144854240049
Mean	0.814814814814815	F	0.4255144854240049
3rd Qu.	1.5	F	0.4255144854240049
Max.	4	F	0.4255144854240049
