Values	total	status	pValue
Min.	0	M	0.26036425431861354
1st Qu.	1	M	0.26036425431861354
Median	2	M	0.26036425431861354
Mean	3.60363636363636	M	0.26036425431861354
3rd Qu.	4	M	0.26036425431861354
Max.	27	M	0.26036425431861354
Min.	0	F	0.26036425431861354
1st Qu.	0	F	0.26036425431861354
Median	2	F	0.26036425431861354
Mean	3.16666666666667	F	0.26036425431861354
3rd Qu.	5	F	0.26036425431861354
Max.	19	F	0.26036425431861354
