Values	total	status	pValue
Min.	0	M	0.9154948238570811
1st Qu.	1	M	0.9154948238570811
Median	2	M	0.9154948238570811
Mean	3.3015873015873	M	0.9154948238570811
3rd Qu.	5	M	0.9154948238570811
Max.	16	M	0.9154948238570811
Min.	0	F	0.9154948238570811
1st Qu.	1	F	0.9154948238570811
Median	1.5	F	0.9154948238570811
Mean	3.575	F	0.9154948238570811
3rd Qu.	6	F	0.9154948238570811
Max.	20	F	0.9154948238570811
