Values	total	status	pValue
Min.	0	M	0.4601318219057274
1st Qu.	0	M	0.4601318219057274
Median	0	M	0.4601318219057274
Mean	0.387096774193548	M	0.4601318219057274
3rd Qu.	0.75	M	0.4601318219057274
Max.	3	M	0.4601318219057274
Min.	0	F	0.4601318219057274
1st Qu.	0	F	0.4601318219057274
Median	0	F	0.4601318219057274
Mean	6.24390243902439	F	0.4601318219057274
3rd Qu.	0	F	0.4601318219057274
Max.	247	F	0.4601318219057274
