Values	total	status	pValue
Min.	0	M	0.9039884802366799
1st Qu.	0	M	0.9039884802366799
Median	0	M	0.9039884802366799
Mean	0.571428571428571	M	0.9039884802366799
3rd Qu.	0.5	M	0.9039884802366799
Max.	3	M	0.9039884802366799
Min.	0	F	0.9039884802366799
1st Qu.	0	F	0.9039884802366799
Median	0	F	0.9039884802366799
Mean	0.25	F	0.9039884802366799
3rd Qu.	0.25	F	0.9039884802366799
Max.	1	F	0.9039884802366799
