Values	total	status	pValue
Min.	0	M	0.8122710280009272
1st Qu.	3	M	0.8122710280009272
Median	5	M	0.8122710280009272
Mean	6.18181818181818	M	0.8122710280009272
3rd Qu.	6.5	M	0.8122710280009272
Max.	24	M	0.8122710280009272
Min.	2	F	0.8122710280009272
1st Qu.	2	F	0.8122710280009272
Median	2	F	0.8122710280009272
Mean	4.33333333333333	F	0.8122710280009272
3rd Qu.	5.5	F	0.8122710280009272
Max.	9	F	0.8122710280009272
