Values	total	status	pValue
Min.	277	female	0.4
1st Qu.	344.5	female	0.4
Median	393	female	0.4
Mean	600	female	0.4
3rd Qu.	648.5	female	0.4
Max.	1337	female	0.4
Min.	304	male	0.4
1st Qu.	327	male	0.4
Median	350	male	0.4
Mean	339.333333333333	male	0.4
3rd Qu.	357	male	0.4
Max.	364	male	0.4
