variant_classification	pValue	Cancer	Pipeline	sig	loc
3'UTR	0.7997406435905436	PAAD	muse	0	1
5'UTR	0.7532500613737568	PAAD	muse	0	1
Missense_Mutation	0.7389295893088885	PAAD	muse	0	1
Silent	0.7890902477609776	PAAD	muse	0	1
Nonsense_Mutation	0.10499294539952869	PAAD	muse	0	1
