Values	total	status	pValue
Min.	0	NS	1.1998068533261928e-5
1st Qu.	0	NS	1.1998068533261928e-5
Median	1	NS	1.1998068533261928e-5
Mean	2.08333333333333	NS	1.1998068533261928e-5
3rd Qu.	3	NS	1.1998068533261928e-5
Max.	11	NS	1.1998068533261928e-5
Min.	0	S	1.1998068533261928e-5
1st Qu.	2	S	1.1998068533261928e-5
Median	4	S	1.1998068533261928e-5
Mean	4.54411764705882	S	1.1998068533261928e-5
3rd Qu.	7	S	1.1998068533261928e-5
Max.	16	S	1.1998068533261928e-5
