Values	total	status	pValue
Min.	1	NS	0.4908424908424909
1st Qu.	5.25	NS	0.4908424908424909
Median	18.5	NS	0.4908424908424909
Mean	34.5	NS	0.4908424908424909
3rd Qu.	33.25	NS	0.4908424908424909
Max.	130	NS	0.4908424908424909
Min.	8	S	0.4908424908424909
1st Qu.	14.25	S	0.4908424908424909
Median	22	S	0.4908424908424909
Mean	41.5	S	0.4908424908424909
3rd Qu.	65.25	S	0.4908424908424909
Max.	116	S	0.4908424908424909
