Values	total	status	pValue
Min.	8	NS	0.39285714285714285
1st Qu.	10	NS	0.39285714285714285
Median	12	NS	0.39285714285714285
Mean	13	NS	0.39285714285714285
3rd Qu.	15.5	NS	0.39285714285714285
Max.	19	NS	0.39285714285714285
Min.	10	S	0.39285714285714285
1st Qu.	11	S	0.39285714285714285
Median	30	S	0.39285714285714285
Mean	41	S	0.39285714285714285
3rd Qu.	75	S	0.39285714285714285
Max.	79	S	0.39285714285714285
