Values	total	status	pValue
Min.	1	NS	0.035770082232490806
1st Qu.	2	NS	0.035770082232490806
Median	3	NS	0.035770082232490806
Mean	2.33333333333333	NS	0.035770082232490806
3rd Qu.	3	NS	0.035770082232490806
Max.	3	NS	0.035770082232490806
Min.	4	S	0.035770082232490806
1st Qu.	6	S	0.035770082232490806
Median	7	S	0.035770082232490806
Mean	9.2	S	0.035770082232490806
3rd Qu.	13	S	0.035770082232490806
Max.	16	S	0.035770082232490806
