Values	total	status	pValue
Min.	0	AfrAmr	0.06795922216741342
1st Qu.	1	AfrAmr	0.06795922216741342
Median	3	AfrAmr	0.06795922216741342
Mean	3.84210526315789	AfrAmr	0.06795922216741342
3rd Qu.	5	AfrAmr	0.06795922216741342
Max.	14	AfrAmr	0.06795922216741342
Min.	0	EurAmr	0.06795922216741342
1st Qu.	2	EurAmr	0.06795922216741342
Median	5	EurAmr	0.06795922216741342
Mean	7.21176470588235	EurAmr	0.06795922216741342
3rd Qu.	11	EurAmr	0.06795922216741342
Max.	48	EurAmr	0.06795922216741342
