Values	total	status	pValue
Min.	5	AfrAmr	0.020842507339741002
1st Qu.	5	AfrAmr	0.020842507339741002
Median	5.5	AfrAmr	0.020842507339741002
Mean	5.75	AfrAmr	0.020842507339741002
3rd Qu.	6.25	AfrAmr	0.020842507339741002
Max.	7	AfrAmr	0.020842507339741002
Min.	0	EurAmr	0.020842507339741002
1st Qu.	2	EurAmr	0.020842507339741002
Median	2	EurAmr	0.020842507339741002
Mean	3.56666666666667	EurAmr	0.020842507339741002
3rd Qu.	4	EurAmr	0.020842507339741002
Max.	34	EurAmr	0.020842507339741002
