Values	total	status	pValue
Min.	3	NS	0.035770082232490806
1st Qu.	3	NS	0.035770082232490806
Median	3	NS	0.035770082232490806
Mean	4	NS	0.035770082232490806
3rd Qu.	4.5	NS	0.035770082232490806
Max.	6	NS	0.035770082232490806
Min.	7	S	0.035770082232490806
1st Qu.	8	S	0.035770082232490806
Median	9	S	0.035770082232490806
Mean	9.6	S	0.035770082232490806
3rd Qu.	10	S	0.035770082232490806
Max.	14	S	0.035770082232490806
