Values	total	status	pValue
Min.	0	NS	0.013251487142372472
1st Qu.	0	NS	0.013251487142372472
Median	0	NS	0.013251487142372472
Mean	0.428571428571429	NS	0.013251487142372472
3rd Qu.	1	NS	0.013251487142372472
Max.	2	NS	0.013251487142372472
Min.	0	S	0.013251487142372472
1st Qu.	0	S	0.013251487142372472
Median	1	S	0.013251487142372472
Mean	1.30434782608696	S	0.013251487142372472
3rd Qu.	2	S	0.013251487142372472
Max.	6	S	0.013251487142372472
