Values	total	status	pValue
Min.	0	NS	0.15521848968468405
1st Qu.	0	NS	0.15521848968468405
Median	0	NS	0.15521848968468405
Mean	0.333333333333333	NS	0.15521848968468405
3rd Qu.	0.25	NS	0.15521848968468405
Max.	2	NS	0.15521848968468405
Min.	0	S	0.15521848968468405
1st Qu.	0.75	S	0.15521848968468405
Median	1	S	0.15521848968468405
Mean	0.75	S	0.15521848968468405
3rd Qu.	1	S	0.15521848968468405
Max.	1	S	0.15521848968468405
