Values	total	status	pValue
Min.	12	NS	0.6016726909958074
1st Qu.	20	NS	0.6016726909958074
Median	45	NS	0.6016726909958074
Mean	43.5454545454545	NS	0.6016726909958074
3rd Qu.	60.5	NS	0.6016726909958074
Max.	92	NS	0.6016726909958074
Min.	10	S	0.6016726909958074
1st Qu.	24	S	0.6016726909958074
Median	44	S	0.6016726909958074
Mean	114.384615384615	S	0.6016726909958074
3rd Qu.	69	S	0.6016726909958074
Max.	937	S	0.6016726909958074
