Values	total	status	pValue
Min.	0	NS	0.1479092151308417
1st Qu.	7	NS	0.1479092151308417
Median	11	NS	0.1479092151308417
Mean	12.6486486486486	NS	0.1479092151308417
3rd Qu.	15	NS	0.1479092151308417
Max.	54	NS	0.1479092151308417
Min.	0	S	0.1479092151308417
1st Qu.	7	S	0.1479092151308417
Median	12	S	0.1479092151308417
Mean	14.3301204819277	S	0.1479092151308417
3rd Qu.	19	S	0.1479092151308417
Max.	89	S	0.1479092151308417
