Values	total	status	pValue
Min.	0	NS	2.672264650482745e-6
1st Qu.	2	NS	2.672264650482745e-6
Median	7.5	NS	2.672264650482745e-6
Mean	14.4642857142857	NS	2.672264650482745e-6
3rd Qu.	18	NS	2.672264650482745e-6
Max.	108	NS	2.672264650482745e-6
Min.	0	S	2.672264650482745e-6
1st Qu.	7	S	2.672264650482745e-6
Median	17	S	2.672264650482745e-6
Mean	24.7962085308057	S	2.672264650482745e-6
3rd Qu.	33.5	S	2.672264650482745e-6
Max.	120	S	2.672264650482745e-6
