Values	total	status	pValue
Min.	0	NS	1
1st Qu.	1	NS	1
Median	1	NS	1
Mean	3.875	NS	1
3rd Qu.	2	NS	1
Max.	23	NS	1
Min.	0	S	1
1st Qu.	0.5	S	1
Median	2	S	1
Mean	1.54545454545455	S	1
3rd Qu.	2	S	1
Max.	5	S	1
