Values	total	status	pValue
Min.	0	NS	0.006079891734625092
1st Qu.	4	NS	0.006079891734625092
Median	6	NS	0.006079891734625092
Mean	7.03968253968254	NS	0.006079891734625092
3rd Qu.	10	NS	0.006079891734625092
Max.	18	NS	0.006079891734625092
Min.	1	S	0.006079891734625092
1st Qu.	6	S	0.006079891734625092
Median	8	S	0.006079891734625092
Mean	8.90697674418605	S	0.006079891734625092
3rd Qu.	11	S	0.006079891734625092
Max.	20	S	0.006079891734625092
