Values	total	status	pValue
Min.	0	NS	5.577651800836719e-7
1st Qu.	7.25	NS	5.577651800836719e-7
Median	14	NS	5.577651800836719e-7
Mean	24.4430379746835	NS	5.577651800836719e-7
3rd Qu.	30	NS	5.577651800836719e-7
Max.	243	NS	5.577651800836719e-7
Min.	0	S	5.577651800836719e-7
1st Qu.	13	S	5.577651800836719e-7
Median	26	S	5.577651800836719e-7
Mean	33.4257142857143	S	5.577651800836719e-7
3rd Qu.	42.75	S	5.577651800836719e-7
Max.	168	S	5.577651800836719e-7
