Values	total	status	pValue
Min.	0	NS	0.3064875566150795
1st Qu.	1	NS	0.3064875566150795
Median	1	NS	0.3064875566150795
Mean	1.58333333333333	NS	0.3064875566150795
3rd Qu.	2.25	NS	0.3064875566150795
Max.	5	NS	0.3064875566150795
Min.	0	S	0.3064875566150795
1st Qu.	0	S	0.3064875566150795
Median	0.5	S	0.3064875566150795
Mean	0.75	S	0.3064875566150795
3rd Qu.	1.25	S	0.3064875566150795
Max.	2	S	0.3064875566150795
