Values	total	status	pValue
Min.	0	NS	0.0013825108155252795
1st Qu.	1	NS	0.0013825108155252795
Median	2	NS	0.0013825108155252795
Mean	3.8	NS	0.0013825108155252795
3rd Qu.	6	NS	0.0013825108155252795
Max.	27	NS	0.0013825108155252795
Min.	0	S	0.0013825108155252795
1st Qu.	2	S	0.0013825108155252795
Median	6	S	0.0013825108155252795
Mean	8.1044776119403	S	0.0013825108155252795
3rd Qu.	8.5	S	0.0013825108155252795
Max.	72	S	0.0013825108155252795
