Values	total	status	pValue
Min.	0	NS	8.70380715910664e-4
1st Qu.	8	NS	8.70380715910664e-4
Median	17	NS	8.70380715910664e-4
Mean	30.4285714285714	NS	8.70380715910664e-4
3rd Qu.	35	NS	8.70380715910664e-4
Max.	243	NS	8.70380715910664e-4
Min.	0	S	8.70380715910664e-4
1st Qu.	15	S	8.70380715910664e-4
Median	29	S	8.70380715910664e-4
Mean	37.6919431279621	S	8.70380715910664e-4
3rd Qu.	49.5	S	8.70380715910664e-4
Max.	168	S	8.70380715910664e-4
