Values	total	status	pValue
Min.	0	NS	0.5910484297881584
1st Qu.	1	NS	0.5910484297881584
Median	1.5	NS	0.5910484297881584
Mean	1.87254901960784	NS	0.5910484297881584
3rd Qu.	3	NS	0.5910484297881584
Max.	8	NS	0.5910484297881584
Min.	0	S	0.5910484297881584
1st Qu.	0	S	0.5910484297881584
Median	1.5	S	0.5910484297881584
Mean	30.62	S	0.5910484297881584
3rd Qu.	2.75	S	0.5910484297881584
Max.	1452	S	0.5910484297881584
