Values	total	status	pValue
Min.	11	smoker	0.788401823326807
1st Qu.	43	smoker	0.788401823326807
Median	69	smoker	0.788401823326807
Mean	189.8	smoker	0.788401823326807
3rd Qu.	96.5	smoker	0.788401823326807
Max.	1895	smoker	0.788401823326807
Min.	3	non-smoker	0.788401823326807
1st Qu.	34	non-smoker	0.788401823326807
Median	84	non-smoker	0.788401823326807
Mean	68.5555555555556	non-smoker	0.788401823326807
3rd Qu.	110	non-smoker	0.788401823326807
Max.	121	non-smoker	0.788401823326807
