Values	total	status	pValue
Min.	2	female	0.0515364811836017
1st Qu.	57.25	female	0.0515364811836017
Median	118.5	female	0.0515364811836017
Mean	350.201298701299	female	0.0515364811836017
3rd Qu.	501.5	female	0.0515364811836017
Max.	3345	female	0.0515364811836017
Min.	1	male	0.0515364811836017
1st Qu.	55	male	0.0515364811836017
Median	92	male	0.0515364811836017
Mean	277.519713261649	male	0.0515364811836017
3rd Qu.	180	male	0.0515364811836017
Max.	6652	male	0.0515364811836017
