Values	total	status	pValue
Min.	0	NS	0.5259322874231613
1st Qu.	1	NS	0.5259322874231613
Median	2	NS	0.5259322874231613
Mean	3.06666666666667	NS	0.5259322874231613
3rd Qu.	3.5	NS	0.5259322874231613
Max.	9	NS	0.5259322874231613
Min.	1	S	0.5259322874231613
1st Qu.	2.25	S	0.5259322874231613
Median	3	S	0.5259322874231613
Mean	3.16666666666667	S	0.5259322874231613
3rd Qu.	4.5	S	0.5259322874231613
Max.	5	S	0.5259322874231613
