Values	total	status	pValue
Min.	0	NS	0.024642830361790338
1st Qu.	1	NS	0.024642830361790338
Median	2	NS	0.024642830361790338
Mean	2.72619047619048	NS	0.024642830361790338
3rd Qu.	4	NS	0.024642830361790338
Max.	15	NS	0.024642830361790338
Min.	0	S	0.024642830361790338
1st Qu.	1	S	0.024642830361790338
Median	2	S	0.024642830361790338
Mean	3.46478873239437	S	0.024642830361790338
3rd Qu.	5	S	0.024642830361790338
Max.	18	S	0.024642830361790338
