Values	total	status	pValue
Min.	1	NS	0.11579146237264269
1st Qu.	1	NS	0.11579146237264269
Median	2	NS	0.11579146237264269
Mean	2.45454545454545	NS	0.11579146237264269
3rd Qu.	3	NS	0.11579146237264269
Max.	7	NS	0.11579146237264269
Min.	1	S	0.11579146237264269
1st Qu.	2	S	0.11579146237264269
Median	4	S	0.11579146237264269
Mean	14.6153846153846	S	0.11579146237264269
3rd Qu.	8	S	0.11579146237264269
Max.	134	S	0.11579146237264269
