X1	gene	pvalue	pipeline
0	LRRC2	0.5	muse
0	RFX1	0.23975006109347674	muse
0	SLC1A5	0.23975006109347674	muse
0	SLC39A7	0.5	muse
0	SUGP2	0.5	muse
0	SYNE3	0.23975006109347674	muse
0	TOM1L1	0.12410653949496181	muse
0	ADAM15	0.23975006109347674	muse
0	AMER1	0.23975006109347674	muse
0	ATP6V0D1	0.5	muse
0	ATR	0.06680720126885807	muse
0	COMMD7	0.5	muse
0	KLRG2	0.5	muse
0	MEGF11	0.5	muse
0	MMP27	0.5	muse
0	MSLN	0.12410653949496181	muse
0	NLRP14	0.5	muse
0	OR2B11	0.23975006109347674	muse
0	OR7D2	0.5	muse
0	PCDH11X	0.12410653949496181	muse
0	PDZD4	0.5	muse
0	SLC6A11	0.5	muse
0	SYNDIG1	0.5	muse
0	THNSL1	0.23975006109347674	muse
0	TMOD3	0.23975006109347674	muse
0	VPS13A	0.12410653949496181	muse
0	WASF2	0.23975006109347674	muse
0	ZNF479	0.23975006109347674	muse
0	AFAP1L1	0.27014568730370997	muse
0	ATP13A1	0.5	muse
0	CCDC82	0.23975006109347674	muse
0	DFFB	0.5	muse
0	G6PC3	0.5	muse
0	GSTA5	0.5	muse
0	IRF2BP2	0.5	muse
0	KRT34	0.5	muse
0	MCM5	0.23975006109347674	muse
0	MED22	0.5	muse
0	NCAPH	0.23975006109347674	muse
0	NEUROD4	0.5	muse
0	NOC3L	0.5	muse
0	OR2M2	0.5	muse
0	PPARGC1A	0.5	muse
0	RAB11FIP5	0.23975006109347674	muse
0	SAGE1	0.5	muse
0	SCN8A	0.5	muse
0	SIX5	0.5	muse
0	TBX5	0.5	muse
0	TCERG1	0.23975006109347674	muse
0	TECPR1	0.23975006109347674	muse
0	TMEM5	0.5	muse
0	TMEM91	0.5	muse
0	UBE2D2	0.5	muse
0	UROD	0.23975006109347674	muse
0	YOD1	0.5	muse
0	ZNF141	0.23975006109347674	muse
0	ZNF397	0.5	muse
0	ZNF404	0.5	muse
0	ZNF511	0.5	muse
0	ALG13	0.23975006109347674	muse
0	C5orf24	0.5	muse
0	CORO1A	0.23975006109347674	muse
0	DXO	0.5	muse
0	F9	0.5	muse
0	FGF10	0.5	muse
0	FLI1	0.5	muse
0	GCK	0.5	muse
0	GPT	0.5	muse
0	HMMR	0.5	muse
0	HSPA12B	0.5	muse
0	ITGA7	0.5	muse
0	MGAT4A	0.23975006109347674	muse
0	PCDHGA12	0.5	muse
0	POMT1	0.5	muse
0	RARS	0.23975006109347674	muse
0	RBM28	0.12410653949496181	muse
0	RPL21	0.5	muse
0	SEC14L5	0.23975006109347674	muse
0	SRRT	0.23975006109347674	muse
0	TKT	0.5	muse
0	TMEM39A	0.5	muse
0	TRAF6	0.5	muse
0	TSTD2	0.5	muse
0	UBXN4	0.5	muse
0	ZNF202	0.5	muse
0	ACTN4	0.5	muse
0	ADAMTSL2	0.23975006109347674	muse
0	ADCY4	0.23975006109347674	muse
0	ARHGDIG	0.5	muse
0	BOD1L1	0.08292833017145501	muse
0	CLC	0.5	muse
0	CLK3	0.5	muse
0	MED25	0.23975006109347674	muse
0	MURC	0.23975006109347674	muse
0	OR10T2	0.23975006109347674	muse
0	RPAP2	0.5	muse
0	SBF1	0.12410653949496181	muse
0	SCYL3	0.23975006109347674	muse
0	SNW1	0.12410653949496181	muse
0	SPOCD1	0.12410653949496181	muse
0	TBXA2R	0.5	muse
0	TXNDC2	0.5	muse
0	UGT2B28	0.5	muse
0	ZIC5	0.23975006109347674	muse
0	ZNF485	0.5	muse
0	C11orf84	0.5	muse
0	CD300A	0.5	muse
0	INTS12	0.5	muse
0	LARP6	0.5	muse
0	LRCH4	0.5	muse
0	LRRC19	0.23975006109347674	muse
0	LY6E	0.27014568730370997	muse
0	MORF4L1	0.5	muse
0	NAA25	0.5	muse
0	OR4K14	0.23975006109347674	muse
0	SEC24B	0.23975006109347674	muse
0	SIAE	0.5	muse
0	SLC34A2	0.5	muse
0	SV2A	0.5	muse
0	TFAP2D	0.5	muse
0	TRIM24	0.5	muse
0	TTLL6	0.5	muse
0	ZC3H12D	0.5	muse
0	ZNF354B	0.12410653949496181	muse
0	ZNF536	0.5	muse
0	ZNHIT6	0.5	muse
0	AHCYL2	0.5	muse
0	ANKRD44	0.5	muse
0	ATP8A2	0.12410653949496181	muse
0	CRISP2	0.5	muse
0	EIF4E2	0.5	muse
0	GCA	0.5	muse
0	GNAT2	0.5	muse
0	GRB7	0.5	muse
0	HIST1H2BJ	0.5	muse
0	HNRNPD	0.5	muse
0	KRTAP13-1	0.5	muse
0	LIPN	0.5	muse
0	LSM4	0.5	muse
0	MIPOL1	0.5	muse
0	MUC12	0.5	muse
0	MYO1G	0.5	muse
0	NDUFAF1	0.5	muse
0	RCBTB2	0.23975006109347674	muse
0	RDX	0.5	muse
0	SMO	0.23975006109347674	muse
0	ZBTB16	0.5	muse
0	ABHD8	0.5	muse
0	ARF6	0.5	muse
0	ATP2A1	0.23975006109347674	muse
0	CDAN1	0.23975006109347674	muse
0	CHD8	0.5	muse
0	FAM45A	0.23975006109347674	muse
0	HSPA9	0.12410653949496181	muse
0	KCNMA1	0.5	muse
0	KIAA0232	0.5	muse
0	LIPC	0.5	muse
0	OR7C1	0.5	muse
0	PEX5L	0.5	muse
0	SH2D7	0.5	muse
0	SIDT1	0.5	muse
0	SREBF1	0.5	muse
0	ZNF669	0.5	muse
0	DDX1	0.5	muse
0	EDN1	0.5	muse
0	EFHC2	0.5	muse
0	GNL3L	0.5	muse
0	HSPD1	0.5	muse
0	MAGI3	0.23975006109347674	muse
0	NTRK3	0.23975006109347674	muse
0	RELA	0.5	muse
0	S1PR2	0.5	muse
0	SBNO1	0.23975006109347674	muse
0	SYMPK	0.23975006109347674	muse
0	TMEM225	0.5	muse
0	TMEM254	0.5	muse
0	TP53BP2	0.12410653949496181	muse
0	VCAN	0.020613416668581838	muse
0	ZNF383	0.5	muse
0	ACVR2A	0.5	muse
0	APOH	0.23975006109347674	muse
0	ATP5G2	0.5	muse
0	C6orf62	0.5	muse
0	CNOT11	0.12410653949496181	muse
0	COL26A1	0.5	muse
0	CTCF	0.5	muse
0	FLAD1	0.23975006109347674	muse
0	GDF3	0.5	muse
0	GEMIN4	0.23975006109347674	muse
0	KLRC1	0.5	muse
0	LHX1	0.5	muse
0	LIME1	0.5	muse
0	MAP1A	0.12410653949496181	muse
0	NCL	0.23975006109347674	muse
0	PCTP	0.5	muse
0	PGR	0.23975006109347674	muse
0	RAD51AP1	0.5	muse
0	REXO4	0.5	muse
0	SCOC	0.5	muse
0	SHCBP1L	0.23975006109347674	muse
0	SLC44A3	0.23975006109347674	muse
0	SLC6A8	0.5	muse
0	SP140	0.23975006109347674	muse
0	SSSCA1	0.5	muse
0	TAC3	0.5	muse
0	TRIM55	0.23975006109347674	muse
0	TRIM62	0.23975006109347674	muse
0	VSIG8	0.5	muse
0	ZNF841	0.5	muse
0	ALDH16A1	0.23975006109347674	muse
0	ALDH1A1	0.12410653949496181	muse
0	ASAP1	0.5	muse
0	CA5B	0.23975006109347674	muse
0	CLEC4M	0.5	muse
0	CMA1	0.5	muse
0	DCSTAMP	0.12410653949496181	muse
0	DNAJC3	0.23975006109347674	muse
0	ETFB	0.5	muse
0	GBA	0.23975006109347674	muse
0	GRM4	0.23975006109347674	muse
0	IGHA2	0.12410653949496181	muse
0	LPA	0.5	muse
0	MC3R	0.12410653949496181	muse
0	MC4R	0.5	muse
0	MROH8	0.5	muse
0	MTAP	0.5	muse
0	NF2	0.5	muse
0	ORMDL2	0.5	muse
0	PDCD11	0.5	muse
0	POC1B-GALNT4	0.23975006109347674	muse
0	PTCH1	0.23975006109347674	muse
0	RPS18	0.23975006109347674	muse
0	SAMD8	0.23975006109347674	muse
0	SCFD1	0.5	muse
0	SLC39A1	0.23975006109347674	muse
0	SLC9A1	0.5	muse
0	TRAPPC2B	0.5	muse
0	UNC5CL	0.5	muse
0	WDR62	0.5	muse
0	AADAC	0.5	muse
0	ABCB5	0.12410653949496181	muse
0	C2orf61	0.5	muse
0	CNN3	0.5	muse
0	COX7A2	0.23975006109347674	muse
0	CRYBB2	0.5	muse
0	EPHA1	0.23975006109347674	muse
0	FAM155A	0.23975006109347674	muse
0	IMMT	0.5	muse
0	IST1	0.12410653949496181	muse
0	NEFH	0.5	muse
0	NUP107	0.5	muse
0	SLC22A11	0.5	muse
0	TCEAL5	0.5	muse
0	TDRD3	0.5	muse
0	TMEM234	0.5	muse
0	TMEM69	0.5	muse
0	ZBTB3	0.5	muse
0	ZNF70	0.5	muse
0	ZNF827	0.5	muse
0	BCL2A1	0.23975006109347674	muse
0	BIVM-ERCC5	0.5	muse
0	BSDC1	0.5	muse
0	CATIP	0.5	muse
0	CDK8	0.23975006109347674	muse
0	COPA	0.23975006109347674	muse
0	EPHA10	0.23975006109347674	muse
0	FAM73A	0.23975006109347674	muse
0	FSCB	0.23975006109347674	muse
0	GTF2E1	0.5	muse
0	HDLBP	0.5	muse
0	HIST1H2AM	0.5	muse
0	LRIG1	0.5	muse
0	MACROD2	0.12410653949496181	muse
0	NAF1	0.23975006109347674	muse
0	S100A10	0.5	muse
0	SEPT4	0.5	muse
0	SREBF2	0.23975006109347674	muse
0	ZNF398	0.5	muse
0	ZNF407	0.020613416668581838	muse
0	ZNF491	0.5	muse
0	ADGRL3	0.12410653949496181	muse
0	AR	0.5	muse
0	C1orf123	0.23975006109347674	muse
0	CAMKK2	0.5	muse
0	CATSPER3	0.5	muse
0	CMTM4	0.5	muse
0	CNOT1	0.12410653949496181	muse
0	CTNND2	0.5	muse
0	ETFDH	0.23975006109347674	muse
0	KRT36	0.23975006109347674	muse
0	LAMA4	0.1178399567145188	muse
0	MAPK7	0.23975006109347674	muse
0	MRGPRX4	0.5	muse
0	NEDD1	0.5	muse
0	PPFIBP1	0.23975006109347674	muse
0	THEM5	0.23975006109347674	muse
0	TMEM132B	0.23975006109347674	muse
0	TRIM71	0.5	muse
0	ZBTB5	0.23975006109347674	muse
0	ZCCHC8	0.5	muse
0	CEP250	0.5	muse
0	CLEC4E	0.5	muse
0	F13A1	0.5	muse
0	FAM8A1	0.5	muse
0	FBXW10	0.23975006109347674	muse
0	GET4	0.5	muse
0	GLRX5	0.5	muse
0	IK	0.5	muse
0	ITPK1	0.5	muse
0	KEL	0.12410653949496181	muse
0	L3MBTL2	0.5	muse
0	LVRN	0.020613416668581838	muse
0	MAPKAPK2	0.5	muse
0	MYO1B	0.23975006109347674	muse
0	OR5K1	0.5	muse
0	PAIP1	0.12410653949496181	muse
0	PGM3	0.5	muse
0	PPP3CC	0.5	muse
0	RPRD2	0.12410653949496181	muse
0	SAMD9	0.020613416668581838	muse
0	SLC16A9	0.23975006109347674	muse
0	SLC25A39	0.5	muse
0	SMU1	0.5	muse
0	SYT6	0.5	muse
0	USP1	0.5	muse
0	ZNF226	0.23975006109347674	muse
0	ZNF609	0.23975006109347674	muse
0	ZSCAN31	0.23975006109347674	muse
0	ACOT6	0.5	muse
0	AGL	0.23975006109347674	muse
0	AZI2	0.5	muse
0	BRMS1L	0.5	muse
0	C3orf67	0.5	muse
0	DCAF6	0.5	muse
0	DHTKD1	0.5	muse
0	ELMO3	0.5	muse
0	EZH2	0.5	muse
0	FAM13C	0.5	muse
0	GHR	0.5	muse
0	GLB1L2	0.5	muse
0	GPR137	0.5	muse
0	ITK	0.23975006109347674	muse
0	KIFC2	0.5	muse
0	KRBA2	0.23975006109347674	muse
0	KRTAP4-1	0.5	muse
0	MTF1	0.5	muse
0	MYO1E	0.12410653949496181	muse
0	NUDT15	0.5	muse
0	OTUD7B	0.23975006109347674	muse
0	PGBD1	0.5	muse
0	PPP1R21	0.5	muse
0	PRDM4	0.5	muse
0	PSEN1	0.5	muse
0	RBFA	0.5	muse
0	SRMS	0.5	muse
0	SUCLG1	0.23975006109347674	muse
0	TBC1D29	0.5	muse
0	TCN1	0.5	muse
0	TRAPPC12	0.5	muse
0	UBE2W	0.5	muse
0	UGT2B15	0.5	muse
0	ZFP42	0.5	muse
0	ZNF418	0.5	muse
0	ABCG1	0.5	muse
0	ARHGEF28	0.5	muse
0	CAPRIN2	0.5	muse
0	CDKAL1	0.5	muse
0	CHDH	0.5	muse
0	CYP1A2	0.23975006109347674	muse
0	DDX58	0.23975006109347674	muse
0	DRD5	0.23975006109347674	muse
0	FIZ1	0.5	muse
0	FOXI2	0.5	muse
0	HELLS	0.5	muse
0	HZGJ	0.23975006109347674	muse
0	ITGAD	0.5	muse
0	KHK	0.06680720126885807	muse
0	KIF2A	0.23975006109347674	muse
0	KLK5	0.5	muse
0	LINGO2	0.5	muse
0	MED15	0.5	muse
0	MMP28	0.5	muse
0	MYLK	0.5	muse
0	NDUFA10	0.5	muse
0	NLRP4	0.12410653949496181	muse
0	POM121	0.23975006109347674	muse
0	PRKCQ	0.5	muse
0	PRSS54	0.5	muse
0	PTPRS	0.23975006109347674	muse
0	SLC26A5	0.23975006109347674	muse
0	SLC2A8	0.5	muse
0	SNX17	0.5	muse
0	STON1	0.5	muse
0	XRCC5	0.23975006109347674	muse
0	XRN1	0.23975006109347674	muse
0	ZFYVE9	0.5	muse
0	C3orf62	0.5	muse
0	DUSP14	0.5	muse
0	LGR6	0.5	muse
0	NPAT	0.5	muse
0	SLC38A1	0.5	muse
0	SLC9A6	0.5	muse
0	AMDHD1	0.5	muse
0	ANXA2	0.5	muse
0	CCDC30	0.5	muse
0	ENTHD1	0.23975006109347674	muse
0	GALM	0.23975006109347674	muse
0	IL18RAP	0.23975006109347674	muse
0	KIAA1147	0.23975006109347674	muse
0	L1TD1	0.5	muse
0	LCMT1	0.5	muse
0	NPPA	0.5	muse
0	OR1L3	0.5	muse
0	OR6K2	0.23975006109347674	muse
0	PLEKHD1	0.5	muse
0	PTGES3L-AARSD1	0.5	muse
0	SEC16B	0.23975006109347674	muse
0	SLC12A6	0.23975006109347674	muse
0	SLC35D2	0.5	muse
0	TAAR9	0.5	muse
0	TCEAL8	0.5	muse
0	USP34	0.020613416668581838	muse
0	ZBED9	0.23975006109347674	muse
0	ZNF189	0.5	muse
0	ZNF852	0.5	muse
0	ZNF853	0.5	muse
0	ADGRD2	0.5	muse
0	BHLHE40	0.5	muse
0	C1R	0.23975006109347674	muse
0	CAPS2	0.5	muse
0	CMTM2	0.5	muse
0	DSE	0.23975006109347674	muse
0	EPS8L3	0.5	muse
0	FAM46C	0.5	muse
0	FAM91A1	0.23975006109347674	muse
0	FBXL3	0.5	muse
0	GABPB2	0.5	muse
0	GNG11	0.5	muse
0	HEPACAM	0.5	muse
0	IL17A	0.5	muse
0	IQUB	0.23975006109347674	muse
0	KIF1A	0.23975006109347674	muse
0	KLHL9	0.5	muse
0	MGARP	0.5	muse
0	MRGPRX3	0.23975006109347674	muse
0	OR8I2	0.5	muse
0	PCDH18	0.23975006109347674	muse
0	PCDHB4	0.5	muse
0	PGBD2	0.5	muse
0	PIKFYVE	0.12410653949496181	muse
0	POLR1B	0.23975006109347674	muse
0	PRIM1	0.5	muse
0	RAB2A	0.5	muse
0	SKIDA1	0.5	muse
0	SKOR1	0.5	muse
0	SLC2A3	0.5	muse
0	STX19	0.5	muse
0	SUGCT	0.5	muse
0	TMEM132C	0.5	muse
0	TTC23L	0.5	muse
0	TTC7B	0.12410653949496181	muse
0	WFIKKN1	0.5	muse
0	ZNF93	0.23975006109347674	muse
0	ADAMTS12	0.020613416668581838	muse
0	BIN2	0.23975006109347674	muse
0	CHRNB4	0.23975006109347674	muse
0	COPB2	0.23975006109347674	muse
0	DLD	0.23975006109347674	muse
0	HIPK3	0.5	muse
0	HSPA1L	0.5	muse
0	NEK9	0.5	muse
0	PTGIS	0.5	muse
0	ADAR	0.12410653949496181	muse
0	ADORA3	0.23975006109347674	muse
0	AGK	0.5	muse
0	AMN1	0.5	muse
0	ATP11B	0.5	muse
0	FXYD1	0.5	muse
0	KLF3	0.12410653949496181	muse
0	LY96	0.5	muse
0	OR4K5	0.5	muse
0	PALB2	0.23975006109347674	muse
0	PLAG1	0.5	muse
0	PYGM	0.23975006109347674	muse
0	SLC22A8	0.23975006109347674	muse
0	TADA1	0.5	muse
0	TMEM2	0.23975006109347674	muse
0	WDR17	0.5	muse
0	AGPAT9	0.5	muse
0	CATSPERB	0.23975006109347674	muse
0	CCDC114	0.5	muse
0	CSK	0.23975006109347674	muse
0	OCLN	0.5	muse
0	POLR2E	0.5	muse
0	C14orf37	0.5	muse
0	C5	0.5	muse
0	CYP4F2	0.5	muse
0	DMRT2	0.5	muse
0	FAM110C	0.5	muse
0	GPR15	0.23975006109347674	muse
0	IFNL3	0.5	muse
0	LOXHD1	0.12410653949496181	muse
0	LRRC56	0.5	muse
0	NAALADL1	0.5	muse
0	NCF1	0.5	muse
0	NIFK	0.5	muse
0	OR1S1	0.5	muse
0	OR2T4	0.5	muse
0	OR4A5	0.5	muse
0	OR8H1	0.5	muse
0	PCDHGB7	0.12410653949496181	muse
0	PDE8A	0.5	muse
0	PRKACA	0.5	muse
0	RGS6	0.23975006109347674	muse
0	RPGRIP1	0.5	muse
0	SERPINB13	0.5	muse
0	SLC12A9	0.5	muse
0	TBC1D2	0.23975006109347674	muse
0	TEKT5	0.5	muse
0	TIMM17B	0.5	muse
0	ULK3	0.23975006109347674	muse
0	UNC13D	0.12410653949496181	muse
0	VPRBP	0.5	muse
0	ZNF99	0.5	muse
0	ADTRP	0.5	muse
0	APC2	0.23975006109347674	muse
0	APOBEC3F	0.5	muse
0	CD93	0.5	muse
0	CDC23	0.23975006109347674	muse
0	CDH8	0.23975006109347674	muse
0	CELA3A	0.5	muse
0	CPAMD8	0.12410653949496181	muse
0	CUL4B	0.23975006109347674	muse
0	CYP27B1	0.5	muse
0	CYTH3	0.5	muse
0	DNAH1	0.23975006109347674	muse
0	FAM221A	0.5	muse
0	FAM46D	0.5	muse
0	FRY	0.12410653949496181	muse
0	GBA2	0.5	muse
0	KAT2B	0.23975006109347674	muse
0	KIF21A	0.5	muse
0	LIPF	0.23975006109347674	muse
0	LRRC4	0.23975006109347674	muse
0	MRPS17	0.5	muse
0	NHSL2	0.23975006109347674	muse
0	NKAP	0.5	muse
0	NYAP2	0.5	muse
0	PLCL1	0.5	muse
0	PPL	0.1178399567145188	muse
0	PRELP	0.5	muse
0	QRICH2	0.5	muse
0	RABGEF1	0.5	muse
0	RIPK4	0.5	muse
0	RPL7	0.5	muse
0	SLC52A1	0.5	muse
0	SPSB3	0.12410653949496181	muse
0	TMEM185A	0.5	muse
0	TMEM208	0.5	muse
0	TMUB2	0.5	muse
0	WDFY2	0.5	muse
0	ZNF17	0.5	muse
0	CLSTN1	0.12410653949496181	muse
0	EFNB2	0.5	muse
0	GRM8	0.5	muse
0	IDH2	0.5	muse
0	LRRC49	0.5	muse
0	NAGLU	0.5	muse
0	PDGFD	0.23975006109347674	muse
0	RP11-407N17.3	0.12410653949496181	muse
0	STON1-GTF2A1L	0.5	muse
0	TBC1D3B	0.5	muse
0	TEKT4	0.23975006109347674	muse
0	ADAMTS13	0.23975006109347674	muse
0	AMPH	0.23975006109347674	muse
0	ARHGAP10	0.23975006109347674	muse
0	ATP2A2	0.23975006109347674	muse
0	ATP8B2	0.23975006109347674	muse
0	BRD1	0.12410653949496181	muse
0	CECR1	0.23975006109347674	muse
0	COPE	0.23975006109347674	muse
0	CRYGS	0.5	muse
0	FHL5	0.23975006109347674	muse
0	G6PD	0.23975006109347674	muse
0	MIS12	0.5	muse
0	MRGPRD	0.5	muse
0	MRO	0.5	muse
0	PCSK5	0.23975006109347674	muse
0	PRMT8	0.5	muse
0	PSG6	0.5	muse
0	RAB40B	0.5	muse
0	SHF	0.5	muse
0	TRAF3IP1	0.5	muse
0	TSR1	0.5	muse
0	ADAMTS9	0.12410653949496181	muse
0	ADGRL2	0.12410653949496181	muse
0	ATAD1	0.5	muse
0	CTNND1	0.12410653949496181	muse
0	FOXD4L4	0.5	muse
0	GCNT1	0.23975006109347674	muse
0	GPC4	0.5	muse
0	HDGFL1	0.5	muse
0	HSPB11	0.5	muse
0	HTR3A	0.5	muse
0	KHNYN	0.5	muse
0	KIF20B	0.06680720126885807	muse
0	LRRIQ3	0.06680720126885807	muse
0	MAST3	0.23975006109347674	muse
0	MBOAT2	0.5	muse
0	MCM4	0.5	muse
0	NOS2	0.5	muse
0	PCDHA9	0.12410653949496181	muse
0	PPM1J	0.5	muse
0	RCVRN	0.5	muse
0	SLC1A1	0.5	muse
0	SNX14	0.23975006109347674	muse
0	STRA8	0.5	muse
0	TNNT1	0.23975006109347674	muse
0	TRIM65	0.5	muse
0	ZNF395	0.06680720126885807	muse
0	ZNF594	0.12410653949496181	muse
0	COPG2	0.5	muse
0	DENND6B	0.5	muse
0	EFEMP2	0.5	muse
0	FSTL4	0.12410653949496181	muse
0	GPAA1	0.5	muse
0	HMGCS2	0.23975006109347674	muse
0	KCND3	0.23975006109347674	muse
0	MARK2	0.5	muse
0	MYO9A	0.5	muse
0	SERPINB5	0.23975006109347674	muse
0	SUPT5H	0.23975006109347674	muse
0	VWA3A	0.5	muse
0	ZNF770	0.23975006109347674	muse
0	ARL11	0.5	muse
0	CHRD	0.5	muse
0	CLASP1	0.12410653949496181	muse
0	CLUH	0.5	muse
0	CMIP	0.5	muse
0	ERCC1	0.5	muse
0	NCDN	0.5	muse
0	NIPAL4	0.5	muse
0	NONO	0.5	muse
0	SEMA3A	0.23975006109347674	muse
0	SMARCA2	0.5	muse
0	SPEF2	0.5	muse
0	ADGRE3	0.23975006109347674	muse
0	ALG10	0.5	muse
0	B3GAT2	0.5	muse
0	BOP1	0.5	muse
0	CCDC47	0.5	muse
0	CLSTN3	0.5	muse
0	CUL3	0.03681913506015133	muse
0	DNAAF5	0.5	muse
0	DNAJC2	0.23975006109347674	muse
0	DONSON	0.5	muse
0	EDDM3B	0.5	muse
0	EPHB1	0.5	muse
0	EXTL3	0.23975006109347674	muse
0	FAM210A	0.5	muse
0	FBXW8	0.5	muse
0	FMO2	0.23975006109347674	muse
0	GLI2	0.12410653949496181	muse
0	GPR65	0.5	muse
0	MAPRE3	0.5	muse
0	MARS2	0.23975006109347674	muse
0	MBOAT1	0.5	muse
0	MPZL1	0.5	muse
0	MS4A12	0.23975006109347674	muse
0	MYL7	0.5	muse
0	NLK	0.5	muse
0	NUMB	0.5	muse
0	PIP4K2A	0.5	muse
0	PLS3	0.5	muse
0	SLC25A44	0.5	muse
0	SMARCAL1	0.23975006109347674	muse
0	TNRC6C	0.5	muse
0	TP63	0.12410653949496181	muse
0	UBXN11	0.5	muse
0	AGO2	0.17288929307558015	muse
0	C15orf41	0.5	muse
0	CCDC50	0.5	muse
0	CHN1	0.5	muse
0	CLSPN	0.23975006109347674	muse
0	CNTNAP4	0.23975006109347674	muse
0	EPHX2	0.5	muse
0	F2RL1	0.5	muse
0	HECTD3	0.23975006109347674	muse
0	HUS1	0.5	muse
0	KRTAP10-5	0.5	muse
0	LMLN	0.23975006109347674	muse
0	ME3	0.5	muse
0	MRPL51	0.5	muse
0	MSL2	0.5	muse
0	MUM1L1	0.5	muse
0	MYNN	0.23975006109347674	muse
0	NDUFS5	0.5	muse
0	NYAP1	0.5	muse
0	PARVA	0.5	muse
0	RALGPS2	0.23975006109347674	muse
0	SEC14L2	0.5	muse
0	SEMG1	0.5	muse
0	SKIL	0.5	muse
0	SLC27A6	0.23975006109347674	muse
0	TAS1R3	0.5	muse
0	TMEM140	0.5	muse
0	TSSK4	0.5	muse
0	UTP6	0.5	muse
0	ZNF322	0.5	muse
0	ZNF572	0.23975006109347674	muse
0	ZNF574	0.5	muse
0	ZNF721	0.5	muse
0	ZNF878	0.5	muse
0	ASL	0.5	muse
0	CACYBP	0.5	muse
0	CCDC178	0.5	muse
0	COMMD10	0.5	muse
0	EXOC3L1	0.5	muse
0	IGLV3-25	0.5	muse
0	KLK12	0.5	muse
0	MLKL	0.5	muse
0	MT1H	0.5	muse
0	MUSK	0.5	muse
0	NAT8	0.23975006109347674	muse
0	OIP5	0.5	muse
0	P2RX7	0.5	muse
0	PNO1	0.5	muse
0	PRKCB	0.23975006109347674	muse
0	RNF213	0.06680720126885807	muse
0	SLC47A1	0.5	muse
0	TIPIN	0.5	muse
0	TRPM5	0.5	muse
0	VILL	0.5	muse
0	ZFPM1	0.5	muse
0	BTBD2	0.5	muse
0	C6orf89	0.5	muse
0	CHST9	0.12410653949496181	muse
0	CYP46A1	0.23975006109347674	muse
0	CYP7A1	0.5	muse
0	FSCN1	0.23975006109347674	muse
0	GAGE12J	0.5	muse
0	IRX3	0.5	muse
0	ITM2A	0.5	muse
0	KCNK2	0.5	muse
0	MTHFD1	0.5	muse
0	NELL2	0.23975006109347674	muse
0	NOD2	0.12410653949496181	muse
0	RABGAP1L	0.5	muse
0	RIMKLA	0.23975006109347674	muse
0	RNASE8	0.5	muse
0	RXRG	0.5	muse
0	SEC24A	0.23975006109347674	muse
0	SERPINA10	0.5	muse
0	SEZ6	0.06680720126885807	muse
0	SPDEF	0.5	muse
0	STAT5B	0.5	muse
0	ZDHHC22	0.5	muse
0	ZIM3	0.5	muse
0	APOBEC1	0.23975006109347674	muse
0	ATP6V1B2	0.23975006109347674	muse
0	CCDC142	0.5	muse
0	CDH12	0.23975006109347674	muse
0	EPHA8	0.1178399567145188	muse
0	FAM168A	0.5	muse
0	HEATR9	0.12410653949496181	muse
0	HIST1H2BC	0.5	muse
0	HMG20A	0.5	muse
0	ORC5	0.5	muse
0	PAX9	0.5	muse
0	PDE3B	0.5	muse
0	PLEKHG5	0.5	muse
0	PNP	0.5	muse
0	PROX1	0.23975006109347674	muse
0	SECISBP2	0.5	muse
0	SIRT4	0.5	muse
0	TSKS	0.5	muse
0	TTC13	0.5	muse
0	ZFP36L2	0.5	muse
0	ASMT	0.5	muse
0	GBX2	0.5	muse
0	MUC21	0.5	muse
0	NOX4	0.12410653949496181	muse
0	PDPN	0.5	muse
0	POC5	0.5	muse
0	RPL22L1	0.5	muse
0	RSF1	0.23975006109347674	muse
0	TLDC1	0.5	muse
0	TRMT6	0.5	muse
0	TRRAP	0.23975006109347674	muse
0	WDR18	0.5	muse
0	ZNF274	0.5	muse
0	ACP5	0.5	muse
0	B3GALT2	0.5	muse
0	C14orf159	0.5	muse
0	CIZ1	0.5	muse
0	EFNA1	0.5	muse
0	GPRASP1	0.5	muse
0	HGS	0.23975006109347674	muse
0	KCNJ3	0.23975006109347674	muse
0	KIAA0930	0.12410653949496181	muse
0	LRCH2	0.5	muse
0	PLEKHA7	0.17288929307558015	muse
0	RRP12	0.5	muse
0	SLC2A5	0.5	muse
0	TCERG1L	0.5	muse
0	USP17L2	0.5	muse
0	WASF3	0.5	muse
0	CTNNB1	0.5	muse
0	DOCK2	0.06680720126885807	muse
0	HAS1	0.5	muse
0	KEAP1	0.23975006109347674	muse
0	NBEA	0.23975006109347674	muse
0	PLXNB2	0.23975006109347674	muse
0	PNLIP	0.23975006109347674	muse
0	SEMA6D	0.23975006109347674	muse
0	URB2	0.23975006109347674	muse
0	ZNF223	0.23975006109347674	muse
0	CRELD1	0.23975006109347674	muse
0	DHX33	0.5	muse
0	GABRR1	0.23975006109347674	muse
0	KLHL8	0.5	muse
0	MAP3K5	0.23975006109347674	muse
0	NPIPB4	0.5	muse
0	REG3G	0.5	muse
0	UCP1	0.5	muse
0	YEATS4	0.23975006109347674	muse
0	CHIA	0.23975006109347674	muse
0	DDI1	0.5	muse
0	H2AFJ	0.5	muse
0	P2RX3	0.23975006109347674	muse
0	PLEKHG4	0.23975006109347674	muse
0	SKIV2L	0.12410653949496181	muse
0	VWA5A	0.5	muse
0	ACAD10	0.23975006109347674	muse
0	ADAM12	0.5	muse
