	gene	pvalue
0	OR5M1	0.5
0	SERPINB12	0.5
0	SOX13	0.5
0	SREK1IP1	0.5
0	UBQLN1	0.5
0	ZNF560	0.5
0	CREG2	0.5
0	CXorf66	0.5
0	DUSP21	0.5
0	DYNC2H1	0.23975006109347674
0	ECEL1	0.5
0	ELFN2	0.5
0	FAT4	0.12410653949496181
0	JAG1	0.5
0	KMT2C	0.5
0	MAPKAP1	0.5
0	MEGF10	0.5
0	MTL5	0.5
0	OXTR	0.5
0	PJA1	0.5
0	PLD6	0.5
0	REV1	0.5
0	RFX7	0.5
0	SH3TC1	0.5
0	TSC1	0.23975006109347674
0	TYMP	0.5
0	ZBTB16	0.5
0	ACTL10	0.5
0	ASTN1	0.5
0	AXDND1	0.27014568730370997
0	BEND6	0.5
0	CACNA1C	0.5
0	CACNA1F	0.5
0	CSF1R	0.5
0	DBP	0.5
0	FAM189B	0.23975006109347674
0	GRIN2B	0.23975006109347674
0	HSPA12B	0.5
0	ITIH6	0.5
0	MRPL49	0.5
0	PPRC1	0.23975006109347674
0	RCVRN	0.5
0	TCF4	0.5
0	ANP32A	0.5
0	BCLAF1	0.5
0	C10orf120	0.5
0	CEMIP	0.5
0	CHD4	0.23975006109347674
0	E2F7	0.23975006109347674
0	GRID2	0.5
0	LRRK1	0.5
0	LSM14A	0.5
0	MLXIPL	0.5
0	NFIA	0.23975006109347674
0	NPTX2	0.5
0	PROP1	0.5
0	SMARCA2	0.5
0	TACC3	0.23975006109347674
0	TMEM27	0.5
0	ZNF354C	0.5
0	ABCF2	0.5
0	AICDA	0.23975006109347674
0	AKAP10	0.5
0	CDKN1A	0.5
0	DMBT1	0.5
0	FGG	0.5
0	GRIK1	0.5
0	GRM3	0.23975006109347674
0	HAPLN1	0.5
0	HS6ST2	0.5
0	IGLON5	0.5
0	LRRC38	0.5
0	MAGEA10	0.5
0	MARCH5	0.5
0	PAN3	0.5
0	PCDH19	0.5
0	PON3	0.5
0	POTEF	0.5
0	PSMC6	0.5
0	PTPRZ1	0.5
0	RP1L1	0.5
0	SCN2A	0.5
0	SLC29A4	0.5
0	SOAT2	0.5
0	TMC1	0.5
0	TNXB	0.5
0	ZNF831	0.12410653949496181
0	ADCY7	0.5
0	BPIFC	0.5
0	DOCK7	0.23975006109347674
0	FAM168B	0.5
0	HDAC7	0.23975006109347674
0	HSPG2	0.23975006109347674
0	KCNQ4	0.5
0	KIAA0408	0.5
0	LARP7	0.5
0	MICALCL	0.5
0	PLCB1	0.5
0	PNMA5	0.5
0	RBBP6	0.5
0	RMDN2	0.5
0	SLC9A1	0.5
0	TNS2	0.5
0	UROC1	0.5
0	VARS2	0.5
0	ABCB11	0.5
0	ADAMTS15	0.5
0	DYX1C1	0.5
0	FER1L6	0.5
0	LETM1	0.5
0	MAP7D1	0.5
0	OR2M2	0.23975006109347674
0	PARD3B	0.23975006109347674
0	PRKCDBP	0.5
0	RNF43	0.5
0	SH3PXD2A	0.5
0	SLC22A23	0.5
0	UBA1	0.5
0	ADAMTS7	0.5
0	ANKS1B	0.5
0	DOT1L	0.5
0	EHMT2	0.5
0	EPHB1	0.5
0	HOXB4	0.5
0	KALRN	0.23975006109347674
0	TRAPPC8	0.5
0	TRIM11	0.5
0	AAGAB	0.5
0	CALD1	0.23975006109347674
0	CENPE	0.5
0	COCH	0.5
0	CYP2F1	0.5
0	DIMT1	0.5
0	DNM3	0.23975006109347674
0	ERG	0.5
0	FAM184A	0.5
0	GABRB3	0.5
0	HCN4	0.23975006109347674
0	HDLBP	0.5
0	INTS5	0.5
0	KDM2A	0.5
0	KIAA2018	0.5
0	MBTPS1	0.5
0	MPHOSPH10	0.5
0	NFKBIZ	0.5
0	NLRP4	0.5
0	OR9I1	0.5
0	PDE3A	0.5
0	PLD4	0.5
0	PLEKHB1	0.5
0	RBM27	0.5
0	RETSAT	0.5
0	SGSM3	0.5
0	STK11IP	0.5
0	TSHZ3	0.23975006109347674
0	TSPEAR	0.5
0	TTN	0.1029516053660342
0	WDFY4	0.5
0	ZFP37	0.5
0	ZFP82	0.5
0	ZNF260	0.5
0	ZNF365	0.5
0	ZNF462	0.5
0	ABCA12	0.5
0	CROT	0.5
0	DAAM2	0.5
0	DSC3	0.23975006109347674
0	GSN	0.5
0	IFI16	0.5
0	MGA	0.12410653949496181
0	MIS18BP1	0.5
0	NCAPH	0.23975006109347674
0	OR52L1	0.5
0	PER3	0.5
0	QRICH1	0.5
0	SLC35F5	0.5
0	TRIM3	0.5
0	USP54	0.5
0	AFF2	0.5
0	ANKRD17	0.5
0	ATAD3B	0.5
0	C19orf70	0.5
0	CACNA1G	0.23975006109347674
0	CASC5	0.23975006109347674
0	CXCL5	0.5
0	DHX36	0.5
0	GPSM1	0.5
0	IGKV3D-20	0.5
0	KDM6B	0.5
0	MIER3	0.5
0	PIK3C2B	0.5
0	PIKFYVE	0.23975006109347674
0	RNF103	0.5
0	SPATA5L1	0.5
0	TMEM150B	0.5
0	VCAN	0.5
0	XKR7	0.23975006109347674
0	ZBTB40	0.5
0	ZNF609	0.5
0	ZNF789	0.5
0	ADCY4	0.23975006109347674
0	AMIGO3	0.5
0	APCDD1	0.5
0	ASB15	0.5
0	ATAD3C	0.23975006109347674
0	CD276	0.23975006109347674
0	CMYA5	0.5
0	COL22A1	0.5
0	DIAPH3	0.5
0	FAM149A	0.5
0	FKBP4	0.5
0	FSTL4	0.5
0	FUBP3	0.5
0	GDF10	0.5
0	HES6	0.5
0	HIST1H2BO	0.5
0	HTRA3	0.5
0	ITSN2	0.5
0	KCNF1	0.5
0	KCNQ3	0.5
0	KCTD8	0.5
0	KIAA0753	0.5
0	LOX	0.5
0	METTL15	0.5
0	NEUROG1	0.5
0	NIPSNAP1	0.5
0	OPN4	0.5
0	PDZRN3	0.5
0	PDZRN4	0.5
0	PNPLA7	0.23975006109347674
0	PRSS45	0.5
0	PVRL2	0.5
0	RASAL1	0.23975006109347674
0	RNF167	0.5
0	ROBO1	0.23975006109347674
0	RP11-812E19.9	0.5
0	RUFY4	0.5
0	SCN10A	0.5
0	SCT	0.5
0	SERPINB8	0.5
0	SGK494	0.5
0	SHANK2	0.5
0	SLC18B1	0.5
0	SRGN	0.5
0	USP14	0.5
0	VAV3	0.5
0	WDR72	0.23975006109347674
0	ZNF845	0.5
0	AKT1S1	0.5
0	C3orf36	0.5
0	CFAP54	0.5
0	ELAVL4	0.5
0	ICE1	0.23975006109347674
0	PCDHGA2	0.5
0	PCDHGB1	0.5
0	PHACTR1	0.5
0	SLC4A5	0.23975006109347674
0	SSX3	0.5
0	TCP1	0.5
0	AFF3	0.23975006109347674
0	AIFM1	0.5
0	ARFGAP3	0.5
0	DPAGT1	0.5
0	ERBB3	0.23975006109347674
0	FGA	0.5
0	GALE	0.5
0	MAMLD1	0.5
0	MAP2	0.5
0	PLEKHM1	0.23975006109347674
0	RNF115	0.5
0	SHMT1	0.5
0	SLC9A5	0.5
0	TSC2	0.5
0	USP19	0.5
0	VPS13C	0.5
0	ZNF812	0.5
0	C17orf53	0.23975006109347674
0	CHIT1	0.5
0	CHRDL2	0.5
0	CHST3	0.5
0	CTSD	0.5
0	CUL7	0.5
0	DMD	0.5
0	DROSHA	0.5
0	ETNK1	0.5
0	HSPD1	0.5
0	IL18RAP	0.5
0	LAMA1	0.5
0	LRRC43	0.5
0	MAGEB2	0.5
0	MYCBP2	0.23975006109347674
0	NLRP6	0.5
0	NTSR1	0.5
0	NYAP2	0.5
0	PAX4	0.5
0	RCN1	0.5
0	RD3	0.5
0	RLTPR	0.5
0	RNF111	0.5
0	ROBO2	0.5
0	SSPO	0.23975006109347674
0	TIGD5	0.5
0	TKTL2	0.5
0	UGT8	0.5
0	ZFHX4	0.17288929307558015
0	ZNF133	0.23975006109347674
0	ACTR8	0.5
0	CUX2	0.5
0	KIAA1109	0.23975006109347674
0	NOSIP	0.5
0	NXPE3	0.5
0	OPRD1	0.5
0	OR11H12	0.5
0	OSBPL5	0.5
0	RC3H2	0.5
0	SESN1	0.5
0	SYBU	0.23975006109347674
0	SYT4	0.5
0	TFAP2C	0.5
0	TTC19	0.5
0	WDR66	0.5
0	AGBL4	0.5
0	ANK2	0.5
0	CACNA1H	0.5
0	COL17A1	0.5
0	COMMD6	0.5
0	CORO7	0.5
0	CSF2RB	0.12410653949496181
0	CXXC1	0.5
0	DSPP	0.5
0	EXOC1	0.5
0	FAM26F	0.5
0	GAB4	0.5
0	GRAMD1C	0.5
0	IGFBP5	0.5
0	KIDINS220	0.5
0	P3H4	0.5
0	PODXL	0.5
0	SH3KBP1	0.5
0	TAF1	0.5
0	TLK1	0.5
0	TTLL4	0.5
0	VIPR2	0.5
0	ATN1	0.5
0	ATP10B	0.23975006109347674
0	CARD10	0.5
0	CHRD	0.5
0	COL16A1	0.23975006109347674
0	CPSF7	0.5
0	FAM117B	0.5
0	GDPD5	0.5
0	ITGB4	0.5
0	KLHL33	0.5
0	MAPKBP1	0.5
0	OR10K1	0.5
0	SERPINA10	0.5
0	TAL1	0.5
0	TOP2B	0.5
0	VAPA	0.5
0	ARSK	0.5
0	ATP11B	0.5
0	CRHR2	0.5
0	DGKQ	0.5
0	DMXL2	0.5
0	DNAH9	0.5
0	GCC1	0.5
0	HNF1A	0.5
0	ITGA9	0.5
0	LILRB5	0.5
0	LMOD2	0.5
0	NFATC1	0.23975006109347674
0	NIN	0.12410653949496181
0	PMM1	0.5
0	SIGLEC5	0.5
0	SLC4A2	0.5
0	SQRDL	0.5
0	SYT9	0.5
0	TBC1D10C	0.5
0	TLR7	0.5
0	VMP1	0.5
0	WNK3	0.5
0	ZAN	0.12410653949496181
0	ZNF837	0.5
0	DUSP11	0.5
0	EPT1	0.5
0	EYA4	0.5
0	GDF5	0.5
0	KCMF1	0.5
0	KIF1A	0.5
0	LAMA3	0.23975006109347674
0	TUB	0.5
0	WNT3	0.5
0	ZNF629	0.5
0	BAG3	0.5
0	C9orf43	0.5
0	CNTN5	0.5
0	EPHX1	0.5
0	FAM160B2	0.5
0	FASTKD1	0.5
0	ITGAX	0.5
0	MEST	0.5
0	MTOR	0.23975006109347674
0	MUC16	0.06680720126885807
0	PAMR1	0.5
0	SCAPER	0.5
0	SECISBP2L	0.23975006109347674
0	SETD6	0.5
0	SPATA20	0.5
0	ZNF440	0.5
0	ZNF98	0.5
0	ABL1	0.5
0	BSN	0.23975006109347674
0	CACNA2D1	0.5
0	CHFR	0.5
0	CLCN2	0.23975006109347674
0	DRD3	0.5
0	EBF1	0.5
0	EYA1	0.23975006109347674
0	GEM	0.5
0	LTN1	0.23975006109347674
0	MAP1B	0.5
0	METTL25	0.5
0	MUC4	0.5
0	MYO1F	0.23975006109347674
0	NBEAL2	0.5
0	PTS	0.5
0	RASA1	0.5
0	RFX1	0.5
0	RYR1	0.23975006109347674
0	SACS	0.5
0	SEMA6B	0.5
0	SERPINB3	0.5
0	SNX25	0.23975006109347674
0	SYT7	0.5
0	TAS2R1	0.5
0	TIGIT	0.5
0	VCX3A	0.5
0	ADCY8	0.5
0	AOC1	0.5
0	CAP1	0.5
0	CRELD1	0.5
0	DNAH1	0.23975006109347674
0	ESCO1	0.5
0	FAM69C	0.5
0	FNIP2	0.5
0	GK2	0.23975006109347674
0	GRIA1	0.5
0	HIC2	0.5
0	HIVEP1	0.5
0	HSPA8	0.5
0	ICAM1	0.5
0	MFHAS1	0.5
0	MYH1	0.5
0	MYH7B	0.5
0	NRAP	0.5
0	PCSK5	0.23975006109347674
0	PPAPDC3	0.5
0	RBM3	0.5
0	RC3H1	0.5
0	RIMS2	0.5
0	TCHHL1	0.5
0	TMEM132B	0.5
0	TP63	0.12410653949496181
0	USP10	0.23975006109347674
0	ZCCHC5	0.5
0	ZNF280B	0.5
0	AACS	0.5
0	AHCYL2	0.5
0	CHIA	0.5
0	CTNNBL1	0.5
0	DNAH6	0.5
0	FOLR2	0.23975006109347674
0	GTF2H4	0.5
0	LRRTM2	0.5
0	MYPN	0.5
0	NCALD	0.5
0	OR5F1	0.5
0	POLR3C	0.5
0	PTPRE	0.5
0	SEC24C	0.5
0	SLC7A10	0.5
0	SORL1	0.5
0	SOS2	0.5
0	TET1	0.5
0	VAMP1	0.5
0	ZNF136	0.5
0	ABCE1	0.23975006109347674
0	APOL5	0.5
0	BIRC3	0.5
0	CDK13	0.5
0	CNOT4	0.5
0	DNAJA2	0.5
0	HCFC1	0.5
0	KCNH5	0.5
0	MUC5B	0.5
0	MYBPHL	0.5
0	MYO18B	0.23975006109347674
0	SEC23IP	0.5
0	SPTBN5	0.5
0	TANGO6	0.5
0	TMED1	0.5
0	TRIM22	0.5
0	ZNF799	0.5
0	BACE1	0.5
0	BDNF	0.5
0	BPTF	0.12410653949496181
0	CEP19	0.5
0	CHTF18	0.5
0	ELFN1	0.5
0	FAM86B2	0.23975006109347674
0	INPP4A	0.5
0	MROH2B	0.5
0	NAGA	0.5
0	NOTCH1	0.5
0	SPEG	0.5
0	SPINT2	0.5
0	TIAM1	0.5
0	ARC	0.5
0	ATG2A	0.12410653949496181
0	B3GALT5	0.5
0	DNASE2B	0.5
0	KBTBD6	0.5
0	NLRP7	0.23975006109347674
0	NYAP1	0.5
0	PRPF40A	0.5
0	PTPRD	0.23975006109347674
0	SCN3A	0.5
0	STX6	0.5
0	VSTM1	0.5
0	WFDC5	0.5
0	ZC3H12A	0.5
0	ZPR1	0.5
0	ACBD3	0.5
0	BHLHE40	0.5
0	C3orf38	0.5
0	CEP164	0.23975006109347674
0	CLASP2	0.23975006109347674
0	CPT2	0.5
0	MARCO	0.23975006109347674
0	MAST1	0.5
0	MPHOSPH8	0.23975006109347674
0	NDST4	0.5
0	OR10Z1	0.5
0	RPRD2	0.23975006109347674
0	SIGLEC14	0.5
0	TAGLN2	0.5
0	ZNF528	0.23975006109347674
0	GPRIN2	0.5
0	IQUB	0.5
0	UGT3A1	0.5
0	UPP1	0.5
0	ADCK5	0.5
0	BRD1	0.5
0	BRS3	0.5
0	CCDC62	0.5
0	CLCA1	0.5
0	CYP2E1	0.5
0	ERBB4	0.5
0	FGL2	0.5
0	HSP90AB1	0.5
0	JMJD1C	0.5
0	KIRREL	0.5
0	KRR1	0.5
0	LRP2	0.5
0	MDC1	0.5
0	MON2	0.5
0	NEDD4L	0.5
0	OR6N2	0.5
0	PDCD11	0.5
0	SCFD1	0.5
0	SCRIB	0.5
0	SHROOM2	0.5
0	TNS3	0.5
0	UNC13D	0.5
0	WNT2B	0.5
0	ACAN	0.5
0	AFF1	0.5
0	ARFGEF1	0.5
0	ARHGAP24	0.5
0	CEP126	0.5
0	DOCK3	0.23975006109347674
0	FOXD4L3	0.5
0	GJA10	0.5
0	GLP1R	0.5
0	NCAN	0.5
0	RPTOR	0.5
0	ADAMTS6	0.5
0	ARAP1	0.23975006109347674
0	CBR4	0.5
0	CEACAM5	0.5
0	CSDE1	0.5
0	DNAJB7	0.5
0	FLNA	0.5
0	GALNS	0.5
0	GFM1	0.5
0	GJC1	0.5
0	IGLV11-55	0.5
0	IGSF10	0.5
0	ITGB1	0.5
0	MUC17	0.5
0	MYH9	0.5
0	PAQR8	0.5
0	PCDHA11	0.23975006109347674
0	PNRC1	0.5
0	RGAG1	0.5
0	SHC1	0.5
0	SLC35D1	0.5
0	SPOCK3	0.5
0	SPTBN4	0.23975006109347674
0	SVIL	0.5
0	SYT16	0.5
0	TCOF1	0.5
0	TRIP11	0.5
0	ZNF155	0.5
0	ABCA6	0.5
0	AKR1C1	0.5
0	ANKRD27	0.5
0	ANKRD7	0.5
0	ARL4C	0.5
0	BAIAP2	0.5
0	BRSK2	0.5
0	C9orf72	0.5
0	COL1A1	0.5
0	CPLX2	0.5
0	CRNN	0.5
0	CSMD2	0.12410653949496181
0	CSMD3	0.5
0	CYP21A2	0.5
0	CYP4F11	0.5
0	DCLRE1C	0.5
0	DDRGK1	0.5
0	DDX50	0.23975006109347674
0	DIDO1	0.23975006109347674
0	DSG2	0.5
0	ESPL1	0.27014568730370997
0	F13B	0.5
0	FGFBP2	0.5
0	FMO3	0.5
0	GAL3ST3	0.5
0	GPR101	0.5
0	GPR161	0.5
0	GPR87	0.5
0	GRM7	0.5
0	ITGA3	0.5
0	KIF19	0.5
0	KYNU	0.5
0	LATS2	0.5
0	LEF1	0.5
0	MARCH1	0.5
0	MBD5	0.5
0	MCTP1	0.23975006109347674
0	MMP12	0.23975006109347674
0	MS4A5	0.5
0	NAF1	0.5
0	NRAS	0.5
0	NTM	0.5
0	OBSCN	0.5
0	PAPPA2	0.5
0	PKHD1L1	0.5
0	PRDX2	0.5
0	RFX6	0.5
0	ROR2	0.5
0	RTKN2	0.5
0	SEMA3A	0.5
0	SEMA6A	0.5
0	SETD1B	0.12410653949496181
0	SPEN	0.5
0	SSC4D	0.27014568730370997
0	SYT6	0.5
0	TIMM17A	0.5
0	TMUB2	0.5
0	UNC13A	0.5
0	WDR35	0.5
0	XPNPEP2	0.5
0	ZNF563	0.5
0	ZNF667	0.5
0	ABCA2	0.5
0	ABCB5	0.5
0	ABCC10	0.5
0	ABHD17A	0.5
0	ABTB2	0.5
0	ACIN1	0.5
0	ACOT12	0.5
0	ACSF3	0.5
0	ACTBL2	0.5
0	ADAMTS16	0.5
0	ADCK4	0.5
0	ADGRB1	0.23975006109347674
0	ADGRD1	0.23975006109347674
0	ADGRL1	0.5
0	ADORA2A	0.5
0	AGRN	0.5
0	AHNAK	0.5
0	AHNAK2	0.5
0	AIM1	0.5
0	AKAP9	0.5
0	ALPK3	0.5
0	AMH	0.5
0	ANAPC2	0.5
0	ANGPTL2	0.5
0	ANKRD52	0.5
0	ANKRD6	0.5
0	ANKRD66	0.5
0	AP1M1	0.5
0	AP1M2	0.5
0	AP3M2	0.5
0	APOBEC3G	0.5
0	AQP1	0.5
0	ARFGEF3	0.5
0	ARHGAP33	0.5
0	ARHGEF18	0.5
0	ARHGEF2	0.23975006109347674
0	ARRB1	0.5
0	ARSA	0.5
0	ASIC4	0.5
0	ATG2B	0.5
0	ATM	0.23975006109347674
0	ATP11A	0.5
0	ATP13A3	0.5
0	ATP2A3	0.5
0	ATP6V1B2	0.5
0	ATP9B	0.5
0	ATXN3L	0.5
0	ATXN7	0.5
0	BACH2	0.5
0	BCAS1	0.5
0	BCAS3	0.5
0	BCORL1	0.5
0	BIN1	0.5
0	BIRC6	0.23975006109347674
0	BMP7	0.5
0	BNC2	0.5
0	BOD1L1	0.5
0	BRF2	0.5
0	BRINP1	0.5
0	BSG	0.5
0	BTBD16	0.5
0	BUB1	0.5
0	C12orf60	0.5
0	C17orf70	0.5
0	C1orf168	0.5
0	C1orf174	0.5
0	C1R	0.5
0	C20orf195	0.5
0	C20orf196	0.5
0	C22orf29	0.5
0	C2orf16	0.5
0	C2orf57	0.5
0	C3orf20	0.23975006109347674
0	C3orf58	0.23975006109347674
0	C6orf165	0.5
0	C8orf48	0.5
0	C9orf64	0.5
0	CACHD1	0.5
0	CACNA1B	0.5
0	CACNA1D	0.5
0	CACNA1S	0.5
0	CALHM1	0.5
0	CAND2	0.5
0	CASZ1	0.5
0	CCDC112	0.5
0	CCDC144A	0.5
0	CCDC181	0.5
0	CCDC22	0.5
0	CCDC28B	0.5
0	CCDC33	0.5
0	CCKAR	0.5
0	CCT8L2	0.5
0	CDCA2	0.5
0	CDHR3	0.5
0	CDK6	0.5
0	CEACAM16	0.5
0	CECR2	0.5
0	CELSR1	0.5
0	CEMP1	0.5
0	CENPM	0.5
0	CEP152	0.5
0	CEP250	0.5
0	CGB5	0.5
0	CGGBP1	0.5
0	CHAF1A	0.5
0	CHD3	0.5
0	CHD7	0.5
0	CHEK2	0.5
0	CHORDC1	0.5
0	CHRNA4	0.5
0	CIART	0.5
0	CIDEC	0.5
0	CIT	0.5
0	CKB	0.5
0	CLHC1	0.5
0	CNTD2	0.5
0	CNTN2	0.5
0	COBLL1	0.5
0	COL23A1	0.5
0	COL28A1	0.5
0	COL5A1	0.5
0	COL7A1	0.23975006109347674
0	CORT	0.5
0	COX15	0.5
0	COX4I2	0.5
0	CPZ	0.5
0	CRYBG3	0.5
0	CSGALNACT1	0.5
0	CSPG4	0.5
0	CST5	0.5
0	CTIF	0.5
0	CTNNB1	0.5
0	CTTNBP2	0.5
0	CUL9	0.5
0	CYFIP1	0.5
0	CYP27B1	0.5
0	CYP2D6	0.5
0	DAB2	0.5
0	DCAF12L2	0.5
0	DCHS1	0.5
0	DCHS2	0.5
0	DCLK3	0.5
0	DCUN1D3	0.5
0	DDB1	0.5
0	DDR1	0.5
0	DECR1	0.5
0	DEF8	0.5
0	DENND3	0.5
0	DGKG	0.5
0	DIS3	0.5
0	DLG1	0.5
0	DMTN	0.5
0	DMXL1	0.5
0	DNAH3	0.5
0	DNAH8	0.5
0	DNAJC13	0.5
0	DNHD1	0.5
0	DNMT1	0.5
0	DOCK1	0.5
0	DOLPP1	0.5
0	DPYSL2	0.5
0	DSG4	0.5
0	DSP	0.5
0	DTNB	0.5
0	DUSP27	0.5
0	DUSP9	0.5
0	DYRK2	0.5
0	DYSF	0.5
0	EDN3	0.5
0	EFHB	0.5
0	EGR4	0.5
0	EHD3	0.5
0	EHD4	0.5
0	EIF4ENIF1	0.5
0	EIF4G1	0.5
0	ELAC2	0.23975006109347674
0	ELAVL3	0.5
0	ENOX2	0.5
0	ENPP2	0.5
0	EP400	0.5
0	EPHA10	0.5
0	EPHA8	0.5
0	EPPK1	0.5
0	ERF	0.5
0	EVI5L	0.5
0	FAM110A	0.5
0	FAM192A	0.5
0	FAM198A	0.5
0	FAM198B	0.5
0	FAM199X	0.5
0	FAM47C	0.5
0	FAM50B	0.5
0	FAM65C	0.5
0	FAT1	0.23975006109347674
0	FAT3	0.23975006109347674
0	FBN1	0.5
0	FBN3	0.5
0	FBXL13	0.5
0	FBXO24	0.5
0	FBXO3	0.5
0	FCGBP	0.5
0	FFAR2	0.5
0	FHAD1	0.5
0	FMR1	0.5
0	FOXI3	0.5
0	FPGS	0.5
0	FRAS1	0.23975006109347674
0	FTMT	0.5
0	FUBP1	0.5
0	FUT2	0.5
0	FUT6	0.5
0	GABRD	0.5
0	GABRG2	0.5
0	GADL1	0.5
0	GAL3ST1	0.5
0	GALNT7	0.5
0	GARS	0.5
0	GDF11	0.5
0	GDI2	0.5
0	GIT2	0.5
0	GLCE	0.5
0	GLT8D2	0.5
0	GLYATL3	0.5
0	GNAZ	0.5
0	GNPTAB	0.5
0	GOLGA2	0.5
0	GOLGA5	0.5
0	GPAA1	0.5
0	GPR137C	0.5
0	GPR179	0.5
0	GPR65	0.5
0	GRB7	0.5
0	GREB1L	0.5
0	GRIN2D	0.5
0	GRM8	0.5
0	GTF3C4	0.5
0	GTF3C5	0.5
0	GUCA2B	0.5
0	GYS1	0.5
0	H2BFM	0.5
0	HAPLN4	0.5
0	HDAC9	0.5
0	HECTD1	0.5
0	HERC2	0.5
0	HGSNAT	0.5
0	HIST1H1T	0.5
0	HIST1H3C	0.5
0	HIVEP3	0.5
0	HLA-DPB1	0.5
0	HMGXB3	0.5
0	HOMER2	0.5
0	HOOK3	0.5
0	HORMAD1	0.5
0	HOXC13	0.5
0	HPS1	0.5
0	HR	0.5
0	HRH3	0.5
0	HS3ST1	0.5
0	HS6ST3	0.5
0	HSPA1A	0.5
0	HTR6	0.5
0	HTT	0.5
0	HUWE1	0.5
0	ICAM4	0.5
0	IFFO1	0.5
0	IFT122	0.5
0	IFT140	0.5
0	IGHD	0.5
0	IGHV3OR16-9	0.5
0	IGLC3	0.5
0	IGLL5	0.5
0	IGLV3-12	0.5
0	IGSF3	0.5
0	IGSF5	0.5
0	IGSF9	0.5
0	IGSF9B	0.5
0	IKBKB	0.5
0	IL13RA1	0.5
0	IL1R1	0.5
0	IL2RA	0.5
0	ILF3	0.5
0	ILKAP	0.5
0	INCENP	0.5
0	INPP5B	0.5
0	INSRR	0.5
0	IRX6	0.5
0	ITGA7	0.5
0	ITGAE	0.5
0	ITGB5	0.5
0	ITPR2	0.5
0	ITPRIPL2	0.5
0	ITSN1	0.5
0	JAM3	0.5
0	JMJD4	0.5
0	JRK	0.5
0	KANK4	0.5
0	KCNA1	0.5
0	KCNB1	0.5
0	KCNC1	0.5
0	KCNG3	0.5
0	KCNH2	0.5
0	KCNJ1	0.5
0	KCNJ5	0.5
0	KCNQ2	0.5
0	KDELR3	0.23975006109347674
0	KIF18A	0.5
0	KIF4A	0.5
0	KLF14	0.5
0	KLHL42	0.5
0	KNDC1	0.5
0	KRT15	0.5
