	gene	pvalue
0	AHNAK2	0.35750032734404463
0	B4GALT1	0.5
0	BTC	0.5
0	CFAP47	0.5
0	DAG1	0.5
0	DGKE	0.5
0	ELAC1	0.5
0	EPC2	0.5
0	EPO	0.5
0	FERMT1	0.23975006109347674
0	GABRB3	0.5
0	HNRNPL	0.5
0	IGLJ4	0.5
0	LUZP6	0.5
0	MAP7D1	0.5
0	MICAL3	0.5
0	MTOR	0.2911531372066084
0	OR5K2	0.5
0	PSMB10	0.5
0	SLC26A2	0.23975006109347674
0	SRSF3	0.5
0	TOPAZ1	0.5
0	TRIP10	0.5
0	TSHZ3	0.5
0	TTLL11	0.5
0	UBTFL1	0.5
0	ABCB1	0.03681913506015133
0	ARHGEF2	0.5
0	ARHGEF37	0.5
0	ATAD2B	0.27014568730370997
0	ATG16L2	0.5
0	ATXN1L	0.5
0	AXDND1	0.5
0	C9orf153	0.5
0	CAPS	0.5
0	CEP350	0.5
0	COA4	0.5
0	DHRS7	0.5
0	EEPD1	0.5
0	ELF1	0.5
0	GOLGA6L6	0.5
0	HMX3	0.5
0	IER2	0.5
0	IGHG4	0.5
0	IMPACT	0.5
0	INPP5J	0.5
0	KDELR1	0.5
0	KNTC1	0.36183680491588155
0	LAD1	0.23975006109347674
0	LOXL4	0.12410653949496181
0	LPO	0.23975006109347674
0	LRRC34	0.5
0	LRRC37A3	0.5
0	MAT2A	0.5
0	MATN3	0.5
0	NEIL2	0.5
0	NME8	0.5
0	NRAS	0.5
0	NRD1	0.23975006109347674
0	OR11H12	0.5
0	PDE6G	0.5
0	PGAP3	0.23975006109347674
0	PRSS3	0.5
0	RAVER1	0.5
0	RNF150	0.23975006109347674
0	SAP18	0.5
0	SBSN	0.5
0	SCN9A	0.5
0	SIGMAR1	0.5
0	SNX1	0.23975006109347674
0	SUPT16H	0.5
0	TRAK2	0.5
0	TRIM7	0.5
0	TRPM6	0.34154569915480437
0	WBSCR27	0.5
0	ZBTB2	0.5
0	ZFHX3	0.2071080891212626
0	ZKSCAN4	0.5
0	ZNF146	0.5
0	ZNF414	0.5
0	ANXA1	0.5
0	BCKDHA	0.5
0	C16orf58	0.5
0	CAMSAP2	0.5
0	CYP2D6	0.5
0	FZD7	0.5
0	GIMAP4	0.5
0	KBTBD3	0.5
0	OBSCN	0.34154569915480437
0	RNF135	0.5
0	SMAD6	0.5
0	VWA5B1	0.5
0	C2orf16	0.5
0	C5orf60	0.5
0	CD177	0.5
0	CDNF	0.5
0	CFAP61	0.5
0	DENND1B	0.5
0	GGCX	0.5
0	HAMP	0.5
0	INTS8	0.5
0	MROH2A	0.5
0	PACRGL	0.5
0	PTPRB	0.5
0	RP11-762I7.5	0.5
0	SLC20A1	0.5
0	SMCO1	0.5
0	UBA3	0.5
0	VSTM1	0.5
0	ZNF354A	0.23975006109347674
0	ZNF683	0.5
0	ZNF835	0.23975006109347674
0	ASCC2	0.5
0	CAAP1	0.5
0	FCGBP	0.03681913506015133
0	FNIP1	0.23975006109347674
0	LRRC14	0.5
0	OR6Q1	0.5
0	PCDHGB6	0.5
0	PLXNA4	0.31867594411696853
0	RADIL	0.5
0	RORC	0.27014568730370997
0	SAMD4B	0.5
0	SCYL1	0.5
0	SSTR5	0.5
0	ACBD4	0.5
0	ACSL4	0.5
0	ADAMTSL4	0.5
0	ADCY5	0.23975006109347674
0	AEBP1	0.5
0	AHCTF1	0.23975006109347674
0	AKIP1	0.5
0	ALX4	0.5
0	AMOTL2	0.23975006109347674
0	ANKRD13D	0.5
0	ANKRD30A	0.5
0	ANXA5	0.5
0	ANXA6	0.5
0	AP1G1	0.5
0	AP3B1	0.5
0	APOBEC3D	0.5
0	ARHGAP18	0.5
0	ARRB1	0.23975006109347674
0	ASB13	0.5
0	ATP10A	0.5
0	BAG1	0.5
0	BAG6	0.5
0	BBX	0.5
0	BCORL1	0.5
0	BET1L	0.5
0	BMP4	0.5
