	gene	pvalue
0	CDH7	0.007009638556979976
0	CFAP47	0.5
0	CLCN2	0.5
0	CTTNBP2NL	0.5
0	CUL9	0.12285782304307896
0	DEFB112	0.5
0	DNAH8	0.2748665018771586
0	EYA1	0.3501556864684451
0	FBL	0.5
0	FBN2	0.32471814186337733
0	FER1L6	0.4115316368790607
0	GIF	0.5
0	GIMAP4	0.5
0	GOLGA5	0.23975006109347674
0	ITPKA	0.5
0	JMJD4	0.5
0	KCNB2	0.3653766673610065
0	LDHB	0.5
0	LGALS7B	0.5
0	LRRC4C	0.01090505957186117
0	MAP3K7CL	0.5
0	MICAL3	0.4012936743170763
0	MUC16	0.36541608226600186
0	NOTCH4	0.1029516053660342
0	OR4M1	0.5
0	PAPPA2	0.12890485859918166
0	PCDH9	0.39554075646039083
0	PCLO	0.18583778520256228
0	PHC2	0.3759148170229246
0	PIGT	0.5
0	POTEE	0.5
0	RYR3	0.34983781281735243
0	SDK1	0.39554075646039083
0	SERPINB8	0.5
0	SH3GLB1	0.5
0	SHPK	0.5
0	SLC4A4	0.39554075646039083
0	TFRC	0.36183680491588155
0	TG	0.22124976944962893
0	THSD4	0.1029516053660342
0	TIMP3	0.5
0	TRIM67	0.5
0	TRPV6	0.5
0	UNC80	0.5
0	UPF1	0.5
0	VPS13B	0.3570816397557348
0	ZNF263	0.5
0	ABCG8	0.5
0	ACIN1	0.3027883081676732
0	AHNAK2	0.4733398439192148
0	ARAP1	0.16646080403278296
0	ARID1B	0.5
0	C11orf84	0.5
0	C4orf36	0.5
0	CMYA5	0.32208361134185515
0	DOCK7	0.3312602917700287
0	DSCAML1	0.4115316368790607
0	EPHA6	0.5
0	FAM135B	0.4050617779749139
0	FBXW7	0.4426169572366008
0	GAGE12D	0.5
0	HFE	0.5
0	HLA-A	0.28807506101528946
0	IGHG3	0.3759148170229246
0	INPP4B	0.3759148170229246
0	IRS4	0.4012936743170763
0	LRP2	0.3011722351572566
0	MDN1	0.31100394478631
0	MXRA5	0.5
0	MYO18B	0.1455473896536817
0	OR5W2	0.5
0	PCDHB10	0.40683185788339593
0	PCDHB11	0.4115316368790607
0	PCDHGA2	0.3538302333272762
0	PIK3C3	0.5
0	POLQ	0.35750032734404463
0	PPM1D	0.5
0	PRDM2	0.4012936743170763
0	PRDM8	0.5
0	RIC1	0.5
0	RUNX1T1	0.2951072309674887
0	SMG5	0.5
0	SPHAR	0.5
0	SPHKAP	0.2346105780208697
0	STX6	0.5
0	TAF1D	0.5
0	TDRD6	0.3183286832181939
0	TIAF1	0.5
0	TLR3	0.12410653949496181
0	TMEM219	0.5
0	TNRC6A	0.4115316368790607
0	TRHDE	0.37183828670799585
0	TSKU	0.5
0	VWA8	0.38641499634222376
0	XRN1	0.4012936743170763
0	ZAN	0.4155852047708812
0	ZFHX4	0.2905769006401151
0	ZNF91	0.5
0	ZNF99	0.2934730366598045
0	BCAN	0.5
0	CDH9	0.3981267073688196
0	DMRT2	0.5
0	DNAH3	0.2905847379288573
0	EEF1A1	0.5
0	HCFC1	0.5
0	IL1RAPL2	0.18490647283969358
0	LMTK3	0.25249253754692297
0	MYT1	0.5
0	OR5I1	0.5
0	PCDHA5	0.3743870208532736
0	PCDHB12	0.30550231110032505
0	RLF	0.41912824319291314
0	TTF1	0.1029516053660342
0	XRN2	0.14442218317324246
0	ZNF687	0.3071473323317412
0	ATP5L	0.5
0	ATRN	0.3759148170229246
0	C11orf16	0.5
0	CILP2	0.5
0	CLVS1	0.3759148170229246
0	CNTNAP5	0.10378922116781208
0	COL19A1	0.5
0	CREBBP	0.3486610248076677
0	DMBT1	0.07736446174268921
0	DNAH7	0.27329502122750327
0	DYNC2LI1	0.5
0	ERN2	0.5
0	FLNA	0.3003527666741248
0	GPR179	0.33296893994997184
0	HLA-B	0.4115316368790607
0	KIAA1109	0.43556574579857915
0	LRP1	0.2219219152096571
0	MAGEC1	0.11917563701629147
0	MED25	0.12410653949496181
0	MICALCL	0.5
0	MYO15A	0.3927473735591771
0	NCOA6	0.5
0	OMG	0.5
0	PDZD2	0.22512945819098584
0	RYR1	0.02929237600069445
0	SALL1	0.23975006109347674
0	TTI1	0.5
0	TTN	0.33227702978646767
0	USH2A	0.43563401280771913
0	WNT4	0.5
0	ZNF536	0.41912824319291314
0	ZNF578	0.5
0	ABL1	0.5
0	C9orf84	0.3759148170229246
0	CCDC84	0.5
0	CHRNG	0.5
0	FAM218A	0.5
0	GUSB	0.3085375387259869
0	KCNH7	0.42505336956926293
0	MMAB	0.5
0	MYLK	0.5
0	NEUROG2	0.5
0	TIAM1	0.40729034832177335
0	TRIM38	0.5
0	C1orf86	0.5
0	CCDC15	0.5
0	CDH23	0.4155852047708812
0	CUBN	0.36526024590742956
0	DEFB119	0.5
0	DMGDH	0.5
0	EIF2S3	0.5
0	FSHR	0.40683185788339593
0	KCNT2	0.29268946423048076
0	LIME1	0.5
0	LRRIQ1	0.5
0	MAP3K19	0.3897172642136375
0	MROH2B	0.5
0	NAV2	0.2793729293291728
0	NCOR2	0.4224556814730702
0	OR5D16	0.040059156863817086
0	RELN	0.4766585813403825
0	RP1	0.27126215794002756
0	RXFP4	0.5
0	SDK2	0.5
0	STXBP5L	0.4155852047708812
0	TRIM6-TRIM34	0.5
0	USP34	0.2600573791904134
0	WFIKKN2	0.5
0	AGO1	0.2541657867760727
0	BAALC	0.5
0	BIRC2	0.5
0	C17orf98	0.5
0	C1QL2	0.5
0	CAMTA1	0.3445782583896758
0	CCL4	0.5
0	COL5A3	0.4115316368790607
0	CSMD3	0.08769143617587533
0	CT47B1	0.38641499634222376
0	CXCL6	0.5
0	DCANP1	0.5
0	DGKI	0.17425071188054242
0	DST	0.2748665018771586
0	DZIP3	0.29794154528258887
0	EPHA7	0.42505336956926293
0	FAM208B	0.4012936743170763
0	FLNC	0.42542838633487845
0	FNDC1	0.40683185788339593
0	LRRK2	0.29935149710364634
0	NLRP11	0.4115316368790607
0	NUMA1	0.41912824319291314
0	OBSCN	0.15076051135358348
0	OR2T33	0.4012936743170763
0	PEG3	0.35266615872528306
0	PIK3CA	0.0035364501747454794
0	PRB3	0.2722269886373513
0	PRKCG	0.36944134018176367
0	PSMB9	0.5
0	R3HCC1L	0.5
0	SEC14L5	0.5
0	SPG11	0.03337650758481726
0	STEAP1	0.5
0	SYNE1	0.3168347238975352
0	TLR4	0.23975006109347674
0	WDFY3	0.3655385214113843
0	ZDBF2	0.5
0	ANKRD39	0.5
0	CACNA1G	0.35821221521867946
0	DNAH5	0.3329363488707635
0	LTBP1	0.2934730366598045
0	PRKD1	0.3897172642136375
0	ADGRL4	0.40683185788339593
0	CCR4	0.5
0	CELSR3	0.28807506101528946
0	CNTN6	0.4319158714273632
0	CUL3	0.18554668476134878
0	EIF4G1	0.2709515899935292
0	GPC5	0.040059156863817086
0	HCN1	0.23524321102939483
0	KMT2A	0.3743870208532736
0	MFHAS1	0.2541657867760727
0	NME1	0.5
0	NOXRED1	0.5
0	RASAL1	0.5
0	RNPEP	0.5
0	STYK1	0.5
0	TEX15	0.35750032734404463
0	TMEM123	0.5
0	TNXB	0.18313651938475
0	ZNF479	0.382797241997882
0	ADCY8	0.4319158714273632
0	ARID2	0.34154569915480437
0	ATP10B	0.5
0	BCL2L11	0.5
0	BTAF1	0.5
0	CACNA1D	0.3743870208532736
0	CCT8L2	0.4155852047708812
0	CXCL10	0.5
0	EDC4	0.5
0	EPHB4	0.5
0	GRM1	0.38217323942340053
0	HECTD4	0.26630274495447065
0	IL12A	0.5
0	KDM6B	0.5
0	KRT16	0.5
0	MAGEL2	0.5
0	MDC1	0.4155852047708812
0	MYO5A	0.5
0	NALCN	0.5
0	PCDH10	0.3280025660954305
0	PCDHB14	0.5
0	RYR2	0.3103756697056509
0	SIRPD	0.5
0	SLC43A3	0.12410653949496181
0	SLITRK4	0.09718295540155453
0	TTK	0.5
0	WNK4	0.5
0	ZBTB21	0.5
0	ANKLE2	0.5
0	APOB	0.33802069402397156
0	C1orf123	0.5
0	CALD1	0.5
0	CHTF8	0.5
0	CROCC	0.5
0	CST7	0.5
0	CYSLTR2	0.3759148170229246
0	EPHA10	0.5
0	ERBB2IP	0.5
0	GID8	0.5
0	HELZ	0.2500921285353972
0	HERC1	0.5
0	KDR	0.39463401306714063
0	KMT2C	0.4005296854348548
0	MAP3K4	0.5
0	MED12L	0.5
0	MRGPRX2	0.38641499634222376
0	MROH7	0.5
0	MUC5AC	0.41912824319291314
0	NCKAP5	0.2865689566920382
0	NDUFS4	0.5
0	NOX3	0.5
0	PCDH17	0.2634602666796584
0	PCDHA7	0.25381303346758777
0	PLCE1	0.42225963373647
0	PROX1	0.40683185788339593
0	PTPN14	0.5
0	RAD18	0.5
0	SHPRH	0.5
0	SLC2A13	0.36183680491588155
0	SLITRK3	0.10378922116781208
0	SMCO3	0.5
0	SPATS2	0.5
0	SPEG	0.5
0	SPTBN2	0.41912824319291314
0	TAC3	0.5
0	TEX43	0.5
0	TLN1	0.41912824319291314
0	TMEM135	0.34154569915480437
0	TTC37	0.39463401306714063
0	UBE2J1	0.5
0	URM1	0.5
0	VPS13A	0.382797241997882
0	ZNF483	0.5
0	ADAM7	0.3085375387259869
0	AGT	0.5
0	BSN	0.35750032734404463
0	CD163	0.3442498705483172
0	CLEC4F	0.3027883081676732
0	CPAMD8	0.4298418975993331
0	DDX43	0.03681913506015133
0	DNAH17	0.24769957985825763
0	FAM47A	0.235013679085242
0	GRIN2B	0.37183828670799585
0	HYPK	0.5
0	KCND2	0.5
0	MUC17	0.24075238847511787
0	NEB	0.4448534677665506
0	PNMAL2	0.5
0	RPS27A	0.5
0	RPS6KA1	0.5
0	SUN1	0.020613416668581838
0	TICRR	0.5
0	TNIK	0.5
0	ZNF623	0.20086781852769886
0	ZNF749	0.5
0	ADAMTSL1	0.5
0	ARHGAP36	0.5
0	ASTN1	0.5
0	DMD	0.1735479438982736
0	DOLK	0.5
0	EGFLAM	0.2704344785732706
0	EID2	0.5
0	GABRA2	0.4012936743170763
0	HELB	0.5
0	HERC2	0.30116924469559475
0	IL1R2	0.5
0	LILRB4	0.5
0	MROH5	0.3954411614703121
0	MTA2	0.39463401306714063
0	NSD1	0.1447032720746712
0	PCDH11X	0.2185609411690277
0	PPL	0.15865525393145707
0	PRKRIR	0.5
0	RGPD4	0.5
0	SPTA1	0.19048673677315991
0	TMEM132D	0.25492889036689703
0	TRPS1	0.38641499634222376
0	TUBAL3	0.5
0	ARL14EP	0.5
0	CHODL	0.5
0	FAM178A	0.4012936743170763
0	KNDC1	0.2704344785732706
0	LRRK1	0.41912824319291314
0	MAP1A	0.33664498982999785
0	MPPE1	0.23975006109347674
0	NID2	0.4115316368790607
0	PLEC	0.27966696636599164
0	RARRES2	0.5
0	TAF7	0.5
0	C8orf58	0.5
0	CDC123	0.5
0	CEP350	0.5
0	CHST5	0.5
0	COL22A1	0.19384551084864887
0	COL6A2	0.5
0	COL6A3	0.4449313564810921
0	CRABP2	0.5
0	DNAH11	0.3939060845021475
0	DSCAM	0.37982471907149296
0	EIF4G2	0.20951016676715795
0	EP400	0.42756607029235294
0	EPHA5	0.07499421990035043
0	FLNB	0.011671101006445408
0	FN1	0.5
0	GFPT2	0.03681913506015133
0	HPSE2	0.34154569915480437
0	IFNA6	0.5
0	IGSF10	0.22979869309197115
0	KCNQ3	0.40683185788339593
0	LYRM1	0.5
0	MACF1	0.2945772327250291
0	MBD6	0.5
0	MUC5B	0.2410488076693394
0	NLGN1	0.4224556814730702
0	NOP2	0.5
0	NOXO1	0.5
0	PFAS	0.40683185788339593
0	PKHD1L1	0.07887520300169604
0	QPCT	0.5
0	SLC35G3	0.36183680491588155
0	SLC6A19	0.5
0	SYNGAP1	0.5
0	TLR6	0.23975006109347674
0	TRIP11	0.3501556864684451
0	UBR4	0.3743870208532736
0	UNC5C	0.3201867697265244
0	UPF2	0.31867594411696853
0	ZNF440	0.5
0	AJUBA	0.3655385214113843
0	CACNA1E	0.4298418975993331
0	COL11A1	0.15030803395747422
0	ISL2	0.5
0	MSRB1	0.5
0	NKTR	0.05440471502027284
0	PLK4	0.3085375387259869
0	PTPRC	0.37881036184169825
0	SACS	0.36218601124407174
0	SP8	0.5
0	ADGRA2	0.36183680491588155
0	ADGRD1	0.5
0	C6	0.42505336956926293
0	CFAP54	0.41912824319291314
0	COL2A1	0.5
0	CUX1	0.23772984650044304
0	HAO1	0.5
0	IFIT3	0.5
0	KLF5	0.5
0	NBEA	0.5
0	PALM2-AKAP2	0.5
0	PTCH2	0.5
0	SCN11A	0.04086137614932964
0	SLC22A24	0.5
0	SLC46A3	0.5
0	SORBS1	0.5
0	TNC	0.5
0	TTLL8	0.5
0	UNC13C	0.21705221670814373
0	ZBED9	0.5
0	ZBTB3	0.36183680491588155
0	ZBTB44	0.23975006109347674
0	ZNF300	0.5
0	ABCC9	0.4670490885904985
0	CCDC132	0.006664164390408773
0	CCNB3	0.42505336956926293
0	CELSR2	0.2681760724038381
0	COL4A5	0.41587442332819563
0	CYP3A5	0.5
0	DIDO1	0.2134643896100355
0	DNAH1	0.5
0	ERBB2	0.5
0	FAM181B	0.5
0	FOXF2	0.5
0	FREM2	0.16986388793304896
0	GABRB1	0.36183680491588155
0	GDAP1	0.5
0	HRNR	0.42756607029235294
0	KDELR1	0.23975006109347674
0	KIF1A	0.3759148170229246
0	KMT2D	0.25227496156064855
0	LAMA2	0.3285620699343196
0	LRRTM1	0.37455956650029765
0	MAGI2	0.5
0	MAST4	0.4018923531265508
0	MGAM	0.019182797645900026
0	MTCP1	0.5
0	PIN1	0.5
0	PKDREJ	0.40729034832177335
0	PLCH1	0.35407172723963276
0	PTPRB	0.4319158714273632
0	RIMBP2	0.42225963373647
0	SP100	0.36451724476940206
0	TMEM150B	0.5
0	TSTA3	0.5
0	ZEB2	0.05440471502027289
0	ZHX3	0.11929641465821778
0	ZNF208	0.3844611655131512
0	ZNF750	0.17515861657720821
0	ADAMTS12	0.3156643847564159
0	CMTM5	0.5
0	DNAH9	0.3884716101107769
0	MLF2	0.5
0	MORC1	0.4115316368790607
0	OR2M3	0.3312602917700287
0	PAQR6	0.5
0	TGM3	0.5
0	TIE1	0.4012936743170763
0	UBE4A	0.5
0	UCHL3	0.5
0	AOC3	0.36183680491588155
0	ATAD3A	0.5
0	CTNND2	0.0051982687131216804
0	DICER1	0.40683185788339593
0	DNAH2	0.33199717313511784
0	FAM73B	0.5
0	FAT4	0.18427508850651064
0	MRPL35	0.5
0	NCK2	0.4012936743170763
0	NCOR1	0.40683185788339593
0	NUTF2	0.5
0	PRUNE2	0.35821221521867946
0	PVRL3	0.5
0	TCHH	0.5
0	TGFBR2	0.5
0	TP53BP1	0.4115316368790607
0	USP15	0.5
0	ZFP69	0.3085375387259869
0	ASXL3	0.29935149710364634
0	ATRX	0.2840339779220732
0	CACNA2D1	0.5
0	CDH18	0.3638617733347751
0	CLDND2	0.5
0	COL5A1	0.2934730366598045
0	CSMD1	0.25897902497216146
0	DVL1	0.2266273523768682
0	EPHA4	0.5
0	EXOC3L4	0.5
0	FAM207A	0.5
0	FCGBP	0.3286123425713802
0	FUT9	0.39463401306714063
0	GLA	0.5
0	GMPS	0.5
0	GRIK2	0.5
0	GYPC	0.5
0	HUWE1	0.39548806516349644
0	IP6K2	0.5
0	KEAP1	0.4298418975993331
0	MYO16	0.4005296854348548
0	PDZD3	0.5
0	SEL1L2	0.2500921285353972
0	SLC8A3	0.5
0	SRGAP3	0.5
0	TGM4	0.5
0	WDR17	0.32208361134185515
0	ZNF836	0.5
0	ARHGAP35	0.5
0	ARNT2	0.3085375387259869
0	CD9	0.5
0	DLST	0.5
0	FAM162B	0.5
0	FAT2	0.5
0	GRIA4	0.5
0	HOXD12	0.5
0	HRH2	0.5
0	ITSN2	0.35407172723963276
0	KIAA1551	0.5
0	KRTAP4-12	0.5
0	NOD2	0.5
0	PCDHB7	0.41912824319291314
0	SERPINB11	0.5
0	SLC5A7	0.38641499634222376
0	SYNC	0.5
0	THSD7A	0.3864854701724574
0	TMEM120B	0.23975006109347674
0	UTP20	0.41912824319291314
0	WFDC3	0.5
0	AAR2	0.23975006109347674
0	ADGRL3	0.5
0	AMPH	0.3094204656987553
0	ANK2	0.41912824319291314
0	APBA2	0.38641499634222376
0	ARID3C	0.5
0	ATP8A1	0.40683185788339593
0	BRWD3	0.33296893994997184
0	CABIN1	0.5
0	CCDC39	0.5
0	CDC45	0.5
0	CDH19	0.012372336023199468
0	CNGA3	0.35750032734404463
0	COL3A1	0.5
0	CPNE2	0.5
0	DCUN1D3	0.3085375387259869
0	DCX	0.5
0	DNAJB14	0.5
0	ERBB4	0.3897172642136375
0	FMN2	0.35290010056665677
0	FSCB	0.22305842386064162
0	GRIN3A	0.3445782583896758
0	IGLV3-9	0.5
0	IGLV5-37	0.5
0	IL1A	0.5
0	MYH1	0.3201867697265244
0	MYH9	0.26984988384494624
0	N4BP1	0.5
0	NPVF	0.5
0	PNPLA7	0.4012936743170763
0	RARS	0.5
0	RFPL4B	0.23975006109347674
0	RIMS2	0.4372542006265424
0	SIGLEC1	0.39463401306714063
0	SLC39A12	0.5
0	SPANXN1	0.5
0	SVEP1	0.29366191454817975
0	TECPR1	0.5
0	TENM1	0.3144999573694116
0	TMEM255A	0.5
0	VPS13C	0.3981267073688196
0	ADAMTS19	0.42505336956926293
0	ADGRB3	0.4005296854348548
0	ADGRG4	0.022206166822630283
0	APC	0.3551908129688618
0	ATXN7	0.5
0	C10orf12	0.3312602917700287
0	C9orf89	0.5
0	CACNA1S	0.3312602917700287
0	CDH10	0.37195522763323574
0	CDKN2A	0.33127484180043676
0	CDX4	0.5
0	CELSR1	0.4386852780320717
0	CNOT1	0.2858038224766658
0	DEC1	0.5
0	DPPA2	0.011671101006445408
0	EHMT1	0.5
0	EPHA3	0.42225963373647
0	EYS	0.42225963373647
0	FAM47C	0.08346322631821201
0	FANCM	0.5
0	FITM2	0.5
0	GRM8	0.29434406697594495
0	HEPH	0.5
0	KHDRBS2	0.5
0	LDHC	0.5
0	LONRF1	0.5
0	LYZL6	0.5
0	MAGEE1	0.5
0	MAGIX	0.5
0	MAP2	0.42505336956926293
0	MED12	0.5
0	MKI67	3.0755445176363945e-05
0	MOSPD1	0.5
0	NCOA2	0.3759148170229246
0	NFE2L3	0.4012936743170763
0	NMNAT2	0.5
0	NR0B1	0.5
0	NRBP1	0.5
0	NRG3	0.3897172642136375
0	OR2T34	0.14442218317324246
0	OR4C6	0.41912824319291314
0	PCDHGA1	0.5
0	PHEX	0.5
0	PLA2G2E	0.5
0	POM121L12	0.174757987533893
0	PPP1R15A	0.5
0	PSME4	0.38641499634222376
0	PTPRM	0.5
0	RRAGB	0.5
0	SCN7A	0.08817458587695776
0	SHROOM4	0.4155852047708812
0	SORCS1	0.441391595576413
0	SRPK3	0.5
0	SYT16	0.5
0	UNC93A	0.23975006109347674
0	WNT5A	0.5
0	ZNF804A	0.2600573791904134
0	ZSWIM2	0.2071080891212626
0	ABHD16B	0.5
0	AKT1S1	0.5
0	ALDH1A3	0.23975006109347674
0	ATP6V0B	0.5
0	BET1L	0.5
0	CASP8	0.3280025660954305
0	CATSPERD	0.40683185788339593
0	CEMIP	0.38641499634222376
0	CRB1	0.3865511275727355
0	DENND5B	0.4012936743170763
0	EDA	0.5
0	EPHA2	0.5
0	EZH2	0.5
0	GBP5	0.07445733658938286
0	GMIP	0.5
0	GPIHBP1	0.5
0	HADHB	0.5
0	HDAC4	0.4012936743170763
0	HFM1	0.33250277105101456
0	HOXC11	0.5
0	HPS6	0.5
0	IGKV1D-12	0.5
0	IRF1	0.5
0	ITGB1	0.040059156863817086
0	JMJD8	0.5
0	KDF1	0.06680720126885807
0	KIF21B	0.4319158714273632
0	L1CAM	0.5
0	LAMA4	0.029849871429926452
0	LAMC3	0.5
0	LRRC4	0.06680720126885807
0	MAP4K3	0.5
0	MXD3	0.5
0	MYH4	0.3160712110742713
0	NFKBIA	0.5
0	NHS	0.38641499634222376
0	OR2L2	0.34154569915480437
0	OR5M11	0.38641499634222376
0	PRG3	0.5
0	PTK2B	0.5
0	RAI1	0.29999864004448834
0	ROS1	0.4426169572366008
0	SIRPA	0.5
0	TESPA1	0.5
0	TFE3	0.23975006109347674
0	TRIML1	0.5
0	ZNF629	0.40683185788339593
0	AKAP6	0.339084677137049
0	AL513523.2	0.5
0	BAG3	0.36183680491588155
0	BCL2L2	0.5
0	CACNA1C	0.5
0	CCDC129	0.5
0	CCDC85A	0.4155852047708812
0	CEP192	0.42225963373647
0	CERS5	0.5
0	CROT	0.12410653949496181
0	CTCF	0.5
0	EIF3A	0.4218344747759831
0	FRY	0.4319158714273632
0	GABRB2	0.07445733658938286
0	GNPTAB	0.39463401306714063
0	IGKV1-16	0.5
0	MBNL1	0.5
0	OVCA2	0.5
0	PAX1	0.5
0	RAET1G	0.5
0	RCN3	0.5
0	RNF10	0.5
0	RRP36	0.5
0	SH3BP4	0.3501556864684451
0	SMARCA4	0.3897172642136375
0	ZNF676	0.4012936743170763
0	ZNF704	0.5
0	ZNHIT6	0.5
0	ANKZF1	0.2312163632252382
0	CDK5RAP3	0.5
0	CSPG5	0.5
0	DPP6	0.012372336023199468
0	DTX1	0.5
0	GFRA1	0.5
0	GPBP1L1	0.5
0	LAMA1	0.3688013422056875
0	LAMC1	0.5
0	MBL2	0.5
0	MMP20	0.5
0	MST1R	0.5
0	MYH10	0.34979580215019446
0	MYO10	0.42225963373647
0	NDUFS1	0.5
0	PLEKHB2	0.5
0	PLXNA1	0.42756607029235294
0	PRPF4B	0.5
0	SCAF4	0.5
0	SLC52A3	0.5
0	SNAPC4	0.5
0	SYNE2	0.36513227251559616
0	TJP1	0.4115316368790607
0	TLDC2	0.5
0	TRIM51	0.42756607029235294
0	ZNF12	0.5
0	ZNF804B	0.44687875739028654
0	ADCY1	0.4386852780320717
0	ADPGK	0.5
0	C5	0.39463401306714063
0	CAPN6	0.5
0	CD248	0.5
0	COL16A1	0.5
0	DDX49	0.5
0	DNAAF2	0.33250277105101456
0	FTL	0.5
0	FUT2	0.5
0	GLRA1	0.5
0	HACD4	0.5
0	HECTD1	0.41912824319291314
0	HS1BP3	0.5
0	KRTAP5-8	0.5
0	KSR2	0.41912824319291314
0	LHX5	0.5
0	NDUFA6	0.5
0	NOTCH3	0.4298418975993331
0	NUTM2G	0.06680720126885807
0	OTOGL	0.33942264971215913
0	PCDHA3	0.4155852047708812
0	SDHAF3	0.5
0	SEL1L	0.23975006109347674
0	THSD7B	0.5
0	TM9SF3	0.5
0	UBE3B	0.4012936743170763
0	ZNF521	0.4298418975993331
0	ARHGAP18	0.5
0	CASR	0.40683185788339593
0	CCNG2	0.23975006109347674
0	CDK11A	0.5
0	CILP	0.42756607029235294
0	COMMD10	0.5
0	COMMD8	0.5
0	CYLC1	0.28185143082538655
0	DPM1	0.5
0	EHBP1L1	0.3463163920209801
0	EPPK1	0.5
0	FBXO32	0.5
0	FGF21	0.5
0	GRAMD1A	0.5
0	HTR1A	0.5
0	IFT74	0.5
0	IL16	0.5
0	IL4R	0.5
0	MDFIC	0.5
0	NASP	0.5
0	NRXN1	0.3983426051130041
0	NUAK2	0.5
0	NUDT2	0.5
0	OR2T12	0.4115316368790607
0	PARL	0.5
0	PEX5L	0.07736446174268927
0	PLXNA4	0.5
0	RASA4B	0.5
0	SLCO4C1	0.5
0	TGS1	0.5
0	TONSL	0.34154569915480437
0	VPRBP	0.5
0	ZNF251	0.5
0	ZNF436	0.23975006109347674
0	ZNF462	0.5
0	ZNF701	0.5
0	ASCC3	0.39463401306714063
0	ATM	0.41912824319291314
0	CCNB1	0.5
0	CNGA2	0.5
0	DOPEY1	0.5
0	ERAP1	0.5
0	FRYL	0.5
0	HIST1H3C	0.5
0	IKZF1	0.36183680491588155
0	IRAK1BP1	0.5
0	KIF26B	0.4155852047708812
0	KMT2E	0.4155852047708812
0	MELK	0.5
0	MKRN3	0.42505336956926293
0	NDUFB6	0.5
0	NINL	0.5
0	ODF2	0.38641499634222376
0	OR2H2	0.5
0	PDE1A	0.5
0	PGD	0.5
0	PSIP1	0.5
0	PSMC4	0.5
0	PSMD10	0.5
0	SDF4	0.34154569915480437
0	SEC24A	0.5
0	SFSWAP	0.5
0	SZT2	0.5
0	YEATS2	0.5
0	B3GNT2	0.5
0	CAPN11	0.5
0	CHD9	0.4155852047708812
0	DCC	0.4386852780320717
0	DDX60	0.4012936743170763
0	ERBB3	0.339084677137049
0	FOLH1	0.5
0	GALNT13	0.39463401306714063
0	GCN1L1	0.5
0	KIF27	0.5
0	KNTC1	0.3094204656987553
0	LRRC37B	0.5
0	MED1	0.3183286832181939
0	MTUS2	0.5
0	OR2T3	0.2714012268786866
0	POTEH	0.3759148170229246
0	PRDM9	0.36532343159211045
0	PRKAA1	0.5
0	RAB11FIP2	0.5
0	SPAG17	0.04032129753614941
0	ST8SIA2	0.5
0	TAGLN2	0.5
0	TRPM7	0.39463401306714063
0	TTC3	0.40683185788339593
0	UPK1B	0.5
0	ZADH2	0.5
0	ZC3H4	0.5
0	ZNF404	0.1029516053660342
0	ADAMTS9	0.41912824319291314
0	ALPK2	0.5
0	ANKRD50	0.029673219395959925
0	ATP10A	0.3843895090729036
0	ATP2B1	0.5
0	ATP2B3	0.42756607029235294
0	C6orf136	0.5
0	CCDC110	0.12410653949496181
0	CCSER1	0.5
0	COL17A1	0.5
0	CTNNA2	0.3342245916352435
0	FAM8A1	0.5
0	FBXO25	0.5
0	FBXO34	0.5
0	GLDC	0.2071080891212626
0	GREB1	0.2317802650742251
