	gene	pvalue
0	CDKN2C	0.5
0	CTSA	0.5
0	DAB2IP	0.23975006109347674
0	FBRSL1	0.23975006109347674
0	GABPB1	0.5
0	GSTCD	0.23975006109347674
0	GTF2H2C	0.5
0	HERC3	0.5
0	KCNH2	0.23975006109347674
0	KCNQ2	0.06680720126885807
0	KMT2E	0.03681913506015133
0	KRT25	0.5
0	MSH4	0.12410653949496181
0	NAV1	0.5
0	NFAT5	0.5
0	PCDHGB5	0.5
0	PDE8B	0.5
0	PEX13	0.23975006109347674
0	PGD	0.5
0	PHLDB1	0.34154569915480437
0	POTEF	0.5
0	RAG2	0.23975006109347674
0	RPIA	0.5
0	SAP30BP	0.23975006109347674
0	SRCAP	0.4012936743170763
0	ZNF35	0.5
0	ACSS3	0.5
0	AIFM3	0.5
0	AKT1S1	0.5
0	ANAPC7	0.5
0	ANK3	0.2701456873037099
0	ANKRD30B	0.5
0	ANKRD34B	0.23975006109347674
0	ANKS3	0.5
0	AP2B1	0.23975006109347674
0	ARNTL	0.5
0	ASIC4	0.5
0	ATP8B4	0.5
0	BICC1	0.12410653949496181
0	BIRC6	0.11929641465821778
0	C2orf54	0.5
0	C9orf85	0.5
0	CECR2	0.25249253754692297
0	CHERP	0.5
0	CMYA5	0.36183680491588155
0	CPT1C	0.23975006109347674
0	CPVL	0.23975006109347674
0	DIP2B	0.12410653949496181
0	DIP2C	0.36183680491588155
0	DNAAF2	0.23975006109347674
0	DNHD1	0.23975006109347674
0	DPCD	0.23975006109347674
0	DYRK2	0.5
0	EDC3	0.5
0	EEF1A2	0.5
0	ELN	0.23975006109347674
0	ELP2	0.5
0	ENO2	0.5
0	ETS1	0.23975006109347674
0	FAM178A	0.23975006109347674
0	FAT1	0.4115316368790607
0	FBLN1	0.5
0	FURIN	0.5
0	GPANK1	0.23975006109347674
0	GPATCH8	0.5
0	HARBI1	0.23975006109347674
0	HCN3	0.5
0	HDAC11	0.23975006109347674
0	HSP90AA1	0.12410653949496181
0	INPP5E	0.5
0	LIMS1	0.5
0	MAP2	0.5
0	MLC1	0.5
0	MST1R	0.23975006109347674
0	NCKIPSD	0.5
0	OGFR	0.23975006109347674
0	OLFM1	0.5
0	PDIA2	0.5
0	PDK2	0.5
0	PDLIM4	0.23975006109347674
0	PNKD	0.5
0	POLD2	0.5
0	POLH	0.5
0	PRKAR2B	0.5
0	PRPF39	0.23975006109347674
0	RGL2	0.23975006109347674
0	RHOBTB3	0.5
0	SEC22C	0.5
0	SEPT12	0.5
0	SLC27A3	0.23975006109347674
0	SLC3A2	0.5
0	SLC9A4	0.23975006109347674
0	SNX14	0.5
0	THEMIS	0.5
0	TMEM19	0.5
0	TMEM30B	0.5
0	UCP2	0.5
0	UMODL1	0.12410653949496181
0	UNC13D	0.06680720126885807
0	VPS26A	0.5
0	WDR77	0.5
0	ZNF778	0.5
0	ZZZ3	0.5
0	ANKHD1	0.5
0	ASXL3	0.12410653949496181
0	ATP2A1	0.5
0	ATP6V1C1	0.5
0	BOP1	0.23975006109347674
0	BRAT1	0.23975006109347674
0	CDK10	0.12410653949496181
0	CNNM4	0.06680720126885807
0	COPG1	0.27014568730370997
0	CTNS	0.23975006109347674
0	DDX25	0.23975006109347674
0	EHD1	0.5
0	FAM131A	0.23975006109347674
0	FBN3	0.23975006109347674
0	HAO2	0.5
0	HGFAC	0.5
0	INTS9	0.27014568730370997
0	ITGA10	0.12410653949496181
0	KCTD11	0.23975006109347674
0	KIF24	0.5
0	KNTC1	0.03681913506015133
0	L3MBTL2	0.5
0	LILRB4	0.23975006109347674
0	LRRC66	0.5
0	LTBR	0.23975006109347674
0	METTL23	0.23975006109347674
0	MR1	0.23975006109347674
0	MRPS9	0.5
0	MYOM1	0.5
0	NAGPA	0.5
0	NALCN	0.12410653949496181
0	NF1	0.5
0	OR1E2	0.5
0	PCSK5	0.5
0	PDE6A	0.5
0	PEX5	0.5
0	PRKD3	0.5
0	PSMB8	0.5
0	PTPRU	0.12410653949496181
0	RAB21	0.17288929307558015
0	RASA1	0.06680720126885807
0	RREB1	0.23975006109347674
0	SAP130	0.5
0	SEL1L	0.23975006109347674
0	SKIL	0.23975006109347674
0	SLC38A9	0.5
0	SON	0.043238132746832816
0	SUOX	0.5
0	TMUB1	0.23975006109347674
0	TRIM49	0.23975006109347674
0	TSPAN3	0.5
0	WDFY3	0.3501556864684451
0	ZNF598	0.5
0	ZNF750	0.5
0	ACAD11	0.5
0	ANKRD13C	0.5
0	ARMC3	0.5
0	ATXN2	0.011671101006445408
0	BAZ2B	0.34154569915480437
0	BCKDHA	0.23975006109347674
0	C10orf131	0.5
0	CACNB1	0.12410653949496181
0	CHEK2	0.23975006109347674
0	COL18A1	0.5
0	CSF2RB	0.17288929307558015
0	DLG5	0.23975006109347674
0	EDRF1	0.23975006109347674
0	EML5	0.03681913506015133
0	EPM2A	0.5
0	ERCC6-PGBD3	0.23975006109347674
0	FAM126B	0.5
0	FBXO4	0.5
0	FLOT1	0.5
0	FOXA2	0.5
0	FRYL	0.05949536044656177
0	GJA10	0.5
0	GLTSCR1L	0.23975006109347674
0	GPC2	0.5
0	HEPACAM2	0.5
0	IFNG	0.23975006109347674
0	IL1RL2	0.12410653949496181
0	ITGA6	0.03681913506015133
0	KLF6	0.12410653949496181
0	KMT2C	0.43836087161744575
0	LUC7L3	0.23975006109347674
0	MYZAP	0.5
0	NAPEPLD	0.5
0	NFE2L2	0.03681913506015133
0	NNT	0.12410653949496181
0	OR4E2	0.12410653949496181
0	PELO	0.5
0	PLOD3	0.5
0	R3HCC1L	0.5
0	RPS16	0.5
0	SCARF1	0.12410653949496181
0	SLC34A1	0.12410653949496181
0	SLC4A10	0.27014568730370997
0	SPTBN4	0.12410653949496181
0	THOC3	0.5
0	TMED1	0.5
0	TOMM70A	0.5
0	TRPA1	0.5
0	ZFHX4	0.1178399567145188
0	ZNF556	0.23975006109347674
0	ZNF675	0.5
0	ZNF841	0.23975006109347674
0	AKR1C1	0.5
0	ARF3	0.12410653949496181
0	ARHGEF19	0.5
0	BDP1	0.06680720126885807
0	C11orf31	0.5
0	CACNG3	0.5
0	CARD17	0.5
0	CDK5RAP3	0.5
0	DSC3	0.23975006109347674
0	ECI1	0.5
0	FAM193A	0.23975006109347674
0	HES7	0.5
0	KIAA1109	0.20469774310495936
0	KIF14	0.5
0	MAP2K7	0.23975006109347674
0	MARCH8	0.5
0	MYH3	0.12410653949496181
0	NGEF	0.5
0	NOBOX	0.5
0	PAPSS1	0.5
0	PPL	0.23975006109347674
0	PRDM13	0.5
0	PRKAA1	0.5
0	RCAN2	0.5
0	SFPQ	0.03681913506015133
0	SPATA9	0.23975006109347674
0	STON1-GTF2A1L	0.5
0	TCEB1	0.5
0	TDO2	0.5
0	TTC37	0.5
0	UGT2B10	0.5
0	UPF2	0.5
0	VTI1B	0.23975006109347674
0	WDR11	0.23975006109347674
0	ZNF197	0.5
0	ACSM2B	0.5
0	ACSM4	0.23975006109347674
0	ARRDC2	0.5
0	ATP13A2	0.12410653949496181
0	C4orf22	0.5
0	CCDC14	0.5
0	CCDC148	0.5
0	CCNB2	0.5
0	CENPU	0.5
0	CEP135	0.1178399567145188
0	CHD8	0.5
0	DENND2C	0.5
0	EPCAM	0.5
0	FOXA3	0.5
0	GCNT7	0.5
0	GLB1L3	0.5
0	GSPT1	0.5
0	HTR1A	0.5
0	LPL	0.03681913506015133
0	LRRC8A	0.5
0	MAN2A1	0.23975006109347674
0	METTL17	0.27014568730370997
0	MXI1	0.5
0	MYLK	0.5
0	NAPRT	0.5
0	NCOR2	0.12410653949496181
0	NDUFA10	0.5
0	NEU1	0.23975006109347674
0	NPBWR2	0.5
0	OGN	0.23975006109347674
0	PANK1	0.23975006109347674
0	PRTG	0.5
0	QTRTD1	0.12410653949496181
0	RNF112	0.5
0	RPA2	0.5
0	SEPT8	0.5
0	SETMAR	0.5
0	SMYD2	0.5
0	STARD7	0.5
0	STK17A	0.5
0	STK26	0.5
0	STPG1	0.5
0	TEFM	0.5
0	TRPV6	0.23975006109347674
0	VRTN	0.12410653949496181
0	WDHD1	0.5
0	ZNF135	0.23975006109347674
0	AASDH	0.12410653949496181
0	ABCC5	0.36183680491588155
0	ACTR8	0.5
0	AKIRIN1	0.5
0	ARFGEF3	0.17288929307558015
0	ARHGAP27	0.5
0	ARID3A	0.5
0	ATP8B2	0.5
0	BRE	0.5
0	BTBD3	0.5
0	BTN2A1	0.5
0	C10orf71	0.12410653949496181
0	C16orf72	0.12410653949496181
0	C16orf96	0.12410653949496181
0	CAND1	0.06680720126885807
0	CCDC166	0.5
0	CCL4L1	0.5
0	CCSER1	0.27014568730370997
0	CDK1	0.5
0	CHST2	0.27014568730370997
0	CNR2	0.5
0	COMMD10	0.5
0	CPNE2	0.5
0	CYP2C18	0.5
0	CYP51A1	0.5
0	DMC1	0.5
0	DPP9	0.5
0	FCHO1	0.5
0	GNG13	0.5
0	HELQ	0.23975006109347674
0	HNRNPC	0.23975006109347674
0	HSPD1	0.12410653949496181
0	KDELR3	0.27014568730370997
0	KRTAP10-7	0.12410653949496181
0	KRTAP4-3	0.23975006109347674
0	KTN1	0.23975006109347674
0	LAMB4	0.12410653949496181
0	LZTR1	0.12410653949496181
0	MAN1B1	0.5
0	MED14	0.5
0	MPND	0.5
0	MRGPRG	0.5
0	MYD88	0.5
0	MYH10	0.020613416668581838
0	MYO1F	0.23975006109347674
0	NKX6-1	0.5
0	NOP2	0.5
0	OR8G1	0.5
0	OSBPL5	0.12410653949496181
0	PCGF2	0.23975006109347674
0	PER3	0.12410653949496181
0	PPARG	0.5
0	PPCDC	0.5
0	PPP1R21	0.5
0	PTCHD2	0.5
0	RD3	0.23975006109347674
0	RRM1	0.5
0	RTF1	0.5
0	SESN1	0.12410653949496181
0	SLC10A5	0.5
0	SLC23A3	0.5
0	SNX7	0.23975006109347674
0	TCP11L1	0.23975006109347674
0	TLE2	0.5
0	TMEM242	0.5
0	TNFRSF18	0.5
0	TPRA1	0.23975006109347674
0	TREML1	0.5
0	TRIP12	0.34154569915480437
0	TTK	0.5
0	TTN	0.21450858727089922
0	UPF3A	0.5
0	WDR20	0.28185143082538655
0	ZNF146	0.23975006109347674
0	ZRANB2	0.5
0	ATG2A	0.12410653949496181
0	ATIC	0.5
0	C7orf33	0.5
0	CAPN3	0.23975006109347674
0	CCDC89	0.5
0	CDHR3	0.23975006109347674
0	CEP68	0.5
0	CHST7	0.5
0	CNTN2	0.23975006109347674
0	DNAJC21	0.5
0	DPP7	0.5
0	EGFR	0.5
0	FAM71F1	0.5
0	ITGB1	0.23975006109347674
0	MASP1	0.23975006109347674
0	MCM6	0.17288929307558015
0	MFSD3	0.5
0	MTUS2	0.5
0	OR2A1	0.5
0	PAQR7	0.23975006109347674
0	PCF11	0.35750032734404463
0	PFAS	0.23975006109347674
0	PGS1	0.5
0	PTCH2	0.5
0	PURA	0.23975006109347674
0	RNASEH2A	0.5
0	SEMA4A	0.5
0	SF3A1	0.23975006109347674
0	SMAP1	0.12410653949496181
0	SORL1	0.12410653949496181
0	TM4SF5	0.5
0	ABT1	0.5
0	ANKRD55	0.5
0	ATP6V1E2	0.5
0	BCL9	0.27014568730370997
0	BMP8B	0.5
0	C1RL	0.5
0	CDC23	0.5
0	CDH20	0.5
0	COL2A1	0.5
0	COMT	0.5
0	CRTAP	0.5
0	DIO2	0.23975006109347674
0	DVL3	0.23975006109347674
0	EGFL7	0.23975006109347674
0	EPHA5	0.5
0	FAM184A	0.5
0	GLUL	0.23975006109347674
0	GPSM2	0.23975006109347674
0	H2AFB1	0.5
0	HNRNPLL	0.12410653949496181
0	IQCE	0.23975006109347674
0	ITGA11	0.23975006109347674
0	KIAA1429	0.23975006109347674
0	KPNA2	0.5
0	KRT23	0.5
0	KRTAP8-1	0.5
0	MAP2K4	0.12410653949496181
0	MINPP1	0.5
0	MSLNL	0.5
0	NANOS1	0.5
0	NBPF26	0.23975006109347674
0	NLRC5	0.5
0	OR14C36	0.5
0	PAN3	0.5
0	PARP16	0.5
0	PGC	0.5
0	PPP1R3F	0.23975006109347674
0	PRR23A	0.5
0	PXDC1	0.5
0	RAB3A	0.23975006109347674
0	RPN2	0.5
0	RSPH6A	0.06680720126885807
0	SEC62	0.23975006109347674
0	SIX6	0.5
0	SLC38A8	0.23975006109347674
0	SLC9A3	0.23975006109347674
0	SLITRK3	0.5
0	TANC2	0.06680720126885807
0	TBATA	0.23975006109347674
0	TEAD3	0.23975006109347674
0	TECRL	0.23975006109347674
0	TFRC	0.5
0	TGFB1I1	0.23975006109347674
0	TJP3	0.5
0	VPS8	0.12410653949496181
0	ZC3H13	0.5
0	ZNF470	0.5
0	ZNF575	0.5
0	ABCB11	0.5
0	ABHD16B	0.5
0	ACSM1	0.12410653949496181
0	ADARB1	0.23975006109347674
0	AGFG1	0.23975006109347674
0	ANKLE2	0.5
0	CAD	0.12410653949496181
0	CCDC144A	0.17288929307558015
0	CDKN2AIP	0.5
0	CNOT3	0.12410653949496181
0	CTR9	0.5
0	CYFIP1	0.23975006109347674
0	DDC	0.5
0	DENND5A	0.23975006109347674
0	EFCC1	0.5
0	EHBP1L1	0.5
0	FAM120A	0.5
0	FAM81B	0.5
0	FIP1L1	0.5
0	FLRT2	0.12410653949496181
0	GLT6D1	0.5
0	GLTSCR2	0.5
0	GZF1	0.5
0	HLA-C	0.5
0	ITGAV	0.5
0	KLC4	0.3085375387259869
0	LRRC36	0.23975006109347674
0	LY75-CD302	0.23975006109347674
0	MTF1	0.5
0	PAPPA	0.06680720126885807
0	POU3F2	0.5
0	PRDM5	0.23975006109347674
0	RP9	0.5
0	RSAD1	0.5
0	SAFB2	0.5
0	SLC4A8	0.23975006109347674
0	TAT	0.5
0	THRAP3	0.12410653949496181
0	TNFRSF14	0.5
0	TTYH1	0.23975006109347674
0	WDR18	0.23975006109347674
0	WDR25	0.23975006109347674
0	ZC3HAV1	0.23975006109347674
0	ZGPAT	0.06680720126885807
0	ZNF207	0.23975006109347674
0	ACSS1	0.23975006109347674
0	ALS2	0.5
0	AP2S1	0.5
0	BTBD7	0.23975006109347674
0	C14orf80	0.23975006109347674
0	C18orf8	0.5
0	C19orf18	0.5
0	CCM2L	0.5
0	CD99L2	0.5
0	CLPSL2	0.5
0	COG4	0.23975006109347674
0	CXorf23	0.5
0	ECD	0.06680720126885807
0	FAM228B	0.5
0	GTF2IRD2B	0.23975006109347674
0	HMGCS2	0.5
0	HNRNPDL	0.23975006109347674
0	INPP5F	0.5
0	KRT84	0.23975006109347674
0	KRTAP4-11	0.5
0	MAPK1	0.5
0	METTL16	0.5
0	NKX3-2	0.5
0	NOP58	0.23975006109347674
0	PRR14L	0.5
0	PRR30	0.5
0	PTGER4	0.5
0	TOM1L1	0.5
0	TOPAZ1	0.5
0	TPH1	0.5
0	ZNF562	0.5
0	ZPR1	0.5
0	ANGPT1	0.27014568730370997
0	DEFB110	0.5
0	HIST1H2BG	0.5
0	MDGA2	0.23975006109347674
0	PNLDC1	0.5
0	RP11-762I7.5	0.5
0	SUCO	0.12410653949496181
0	TXNIP	0.06680720126885807
0	ADGRG7	0.5
0	ATRNL1	0.3085375387259869
0	B3GAT1	0.5
0	C18orf25	0.5
0	C3orf30	0.5
0	CAND2	0.5
0	CEACAM5	0.12410653949496181
0	CTC1	0.5
0	CUL3	0.19323811538561636
0	DDX41	0.06680720126885807
0	DSCAML1	0.03681913506015133
0	ECH1	0.5
0	EMILIN3	0.5
0	FAM134A	0.23975006109347674
0	FBXL4	0.5
0	GFI1B	0.5
0	HACD4	0.5
