	gene	pvalue
0	MYH3	0.19568296915377592
0	OR2M5	0.25116747718025106
0	PGAM1	0.5
0	PPFIA3	0.03681913506015133
0	SCRIB	0.2266273523768682
0	SPHKAP	0.3538302333272762
0	TENM1	0.12483855970970731
0	THBS4	0.06680720126885807
0	YEATS2	0.1508497912391739
0	CTNNA2	0.04500841616365379
0	CYP2E1	0.12410653949496181
0	DIRC2	0.5
0	DUSP1	0.5
0	FAM47A	0.334270020652461
0	FOXL1	0.23975006109347674
0	GCN1L1	0.28185143082538655
0	GLDC	0.38992730898245953
0	HTR3C	0.12410653949496181
0	IKZF1	0.2266273523768682
0	IMPG1	0.38641499634222376
0	MOS	0.5
0	NYAP2	0.5
0	SIAH1	0.5
0	TACC2	0.17726973988675065
0	ACAD10	0.18554668476134878
0	ADAM23	0.06680720126885807
0	ADCK1	0.23975006109347674
0	ADGRV1	0.40172772884381747
0	ADH5	0.12410653949496181
0	AGAP1	0.25249253754692297
0	ALAS1	0.5
0	ALDH7A1	0.23975006109347674
0	AMDHD1	0.5
0	ANK2	0.2945772327250291
0	AP1M2	0.5
0	APBA1	0.0038303805675897287
0	APC	0.3878052712710187
0	ARHGAP18	0.5
0	ATP13A4	0.07445733658938286
0	ATRX	0.3212896696754375
0	B3GALT4	0.5
0	B4GALT6	0.23975006109347674
0	BAZ2B	0.2266273523768682
0	BEGAIN	0.5
0	BFAR	0.5
0	BRPF1	0.23975006109347674
0	BRWD3	0.46326405154088707
0	BTNL8	0.2071080891212626
0	C17orf74	0.3759148170229246
0	C9	0.29794154528258887
0	C9orf47	0.5
0	CACNA1G	0.09835280122947343
0	CALB2	0.23975006109347674
0	CAPSL	0.5
0	CCDC97	0.23975006109347674
0	CD180	0.5
0	CD300LB	0.5
0	CD3D	0.5
0	CDC27	0.5
0	CELSR2	0.1226390584033864
0	CFAP47	0.2778448951413973
0	CHRNA6	0.23975006109347674
0	CIART	0.5
0	CILP	0.009301464950567872
0	CMYA5	0.11651899113695269
0	CNTN5	0.36183680491588155
0	COBL	0.2266273523768682
0	COL1A2	0.3638617733347751
0	COL3A1	0.30853753872598694
0	CPLX4	0.5
0	CSMD3	0.03803527230006126
0	CSNK1E	0.34154569915480437
0	CTTNBP2NL	0.5
0	DCDC1	0.12129746901279448
0	DEAF1	0.23975006109347674
0	DGKK	0.2593025082143628
0	DHX37	0.5
0	DHX57	0.06680720126885807
0	DIP2B	0.06680720126885807
0	DLC1	0.28537519402908695
0	DLX4	0.5
0	DNAH3	0.3711914989450098
0	DNAH9	0.45366316251587213
0	DNHD1	0.2722269886373513
0	DYM	0.5
0	EDN2	0.5
0	EMILIN1	0.3085375387259869
0	EPB41L3	0.07803463171582183
0	EPG5	0.11929641465821778
0	ERBB3	0.06923835751605856
0	ERO1LB	0.5
0	ESYT3	0.5
0	ETS2	0.3085375387259869
0	FASTKD5	0.23975006109347674
0	FBXO16	0.5
0	FCGR3A	0.5
0	FKBP4	0.23975006109347674
0	FMNL2	0.12410653949496181
0	FRAS1	0.03108170890656916
0	GC	0.3085375387259869
0	GH1	0.5
0	GNB4	0.23975006109347674
0	GPAT2	0.23975006109347674
0	GPD2	0.5
0	GSK3B	0.23975006109347674
0	HAP1	0.3085375387259869
0	HELZ	0.25116747718025106
0	HERC5	0.5
0	HIST1H2AC	0.5
0	HLA-DOA	0.23975006109347674
0	HSPA1B	0.5
0	HSPB7	0.5
0	HTR3B	0.5
0	HVCN1	0.5
0	IDS	0.36183680491588155
0	IGHA1	0.5
0	IL22RA1	0.23975006109347674
0	ITGA2	0.3759148170229246
0	ITSN2	0.06720828708518013
0	JARID2	0.2326044092260709
0	KCNA4	0.2701456873037099
0	KCND2	0.19568296915377592
0	KCNH7	0.2701456873037099
0	KCTD21	0.5
0	KIAA1210	0.25116747718025106
0	KRT10	0.5
0	KRTCAP3	0.23975006109347674
0	KXD1	0.5
0	LAMA4	0.156160710838108
0	LMNB2	0.5
0	LMNTD2	0.5
0	LRP1	0.222053452065627
0	LRRC8D	0.23975006109347674
0	LRRIQ1	0.25116747718025106
0	LRRN4	0.06680720126885807
0	MACF1	0.33798867156909285
0	MAP1A	0.1995375982741186
0	MORC1	0.1508497912391739
0	MRAP	0.5
0	MUC17	0.4767149108000321
0	MYH1	0.10119800798647938
0	MYH2	0.20739202173325982
0	N4BP1	0.36183680491588155
0	NAP1L5	0.5
0	NBN	0.5
0	NCKAP5	0.042740641148968965
0	NLGN1	0.16206329387880952
0	NLRP11	0.31867594411696853
0	NOTCH1	0.060821698372299074
0	NPAP1	0.08120251759011499
0	NRG3	0.4319158714273632
0	OLA1	0.5
0	OR10A5	0.5
0	OR2T3	0.1029516053660342
0	OR8H2	0.13177623864148635
0	OTOGL	0.4155852047708812
0	PAPPA2	0.09267795430346393
0	PARP8	0.28185143082538655
0	PARPBP	0.12410653949496181
0	PCDHB14	0.19323811538561636
0	PCDHB2	0.35750032734404463
0	PCDHGB4	0.25116747718025106
0	PDIA3	0.5
0	PHLDB1	0.5
0	PLG	0.3312602917700287
0	PLP1	0.5
0	POLR2D	0.5
0	PPL	0.3085375387259869
0	PPP1R9A	0.33869580096313867
0	PRDM4	0.5
0	PRKRIP1	0.23975006109347674
0	PRKRIR	0.3759148170229246
0	PRPF8	0.19323811538561636
0	PSG5	0.12410653949496181
0	PSG8	0.39463401306714063
0	PUF60	0.5
0	PXDN	0.44758644240762335
0	R3HDM4	0.5
0	RABGEF1	0.5
0	RASL11B	0.5
0	RBM45	0.5
0	RHNO1	0.5
0	RNF213	0.5
0	RNF25	0.23975006109347674
0	RNH1	0.5
0	RP11-108K14.8	0.23975006109347674
0	RP1L1	0.2701456873037099
0	RRP1B	0.23975006109347674
0	SHB	0.06680720126885807
0	SKIV2L	0.2266273523768682
0	SLC22A11	0.36183680491588155
0	SLC30A3	0.2071080891212626
0	SLC36A3	0.12410653949496181
0	SLC46A3	0.5
0	SLC47A1	0.23975006109347674
0	SLITRK5	0.2169240328832196
0	SMTNL2	0.23975006109347674
0	SPATA31D1	0.20832790347248814
0	SPEG	0.12841962897892828
0	SPRYD7	0.5
0	SPTA1	0.4242860444153707
0	SRGAP3	0.23975006109347674
0	ST13	0.5
0	STAR	0.5
0	STK36	0.5
0	STOX1	0.23975006109347674
0	SVEP1	0.3589908333668883
0	TAS2R8	0.17288929307558015
0	TATDN2	0.5
0	TBKBP1	0.23975006109347674
0	TCEAL5	0.5
0	TDRD6	0.09521513191276199
0	TMED7	0.5
0	TMEM132B	0.4218344747759831
0	TMPRSS5	0.5
0	TRAF7	0.12410653949496181
0	TRPM2	0.5
0	TSC22D1	0.5
0	UGT1A1	0.5
0	UNC79	0.2793729293291728
0	USP19	0.31171667069105247
0	UTP20	0.17726973988675065
0	VAT1L	0.5
0	VWA8	0.3759148170229246
0	WDFY3	0.37541175944950045
0	WDR81	0.3085375387259869
0	ZBED9	0.18554668476134878
0	ZFP36L2	0.23975006109347674
0	ZHX3	0.25249253754692297
0	ZNF208	0.5
0	ZNF232	0.12410653949496181
0	ZNF296	0.23975006109347674
0	ZNF407	0.2118553985833967
0	ZNF471	0.25249253754692297
0	ZNF473	0.3085375387259869
0	ZNF536	0.14629207013691642
0	ZNF608	0.31867594411696853
0	ZSCAN16	0.23975006109347674
0	ZSCAN31	0.5
0	LRCH2	0.23975006109347674
0	LTBP2	0.2071080891212626
0	MED12	0.2266273523768682
0	MMP9	0.5
0	MYH11	0.12410653949496181
0	STYXL1	0.23975006109347674
0	THAP10	0.23975006109347674
0	TMEM198	0.23975006109347674
0	TNRC6A	0.2701456873037099
0	TRGV5	0.12410653949496181
0	TTF1	0.36183680491588155
0	UPF1	0.5
0	RBM10	0.23975006109347674
0	ASXL3	0.2948192758132836
0	CACNA1S	0.39463401306714063
0	DAB2	0.25249253754692297
0	DST	0.2312163632252382
0	EEF1A1	0.28185143082538655
0	EFNA3	0.5
0	EIF4G2	0.2541657867760727
0	F2RL1	0.5
0	FAM221B	0.5
0	FCRLB	0.23975006109347674
0	IFFO1	0.12410653949496181
0	ITGAD	0.14442218317324246
0	KIF22	0.5
0	KRT12	0.34154569915480437
0	LAMB4	0.3638617733347751
0	MRGPRF	0.5
0	OR7G1	0.5
0	PDE1A	0.36183680491588155
0	PLEC	0.2857273515429132
0	RBM43	0.12410653949496181
0	RIC1	0.3027883081676732
0	SLC28A2	0.5
0	SPATA25	0.23975006109347674
0	SPRY1	0.5
0	STK31	0.1351446924008493
0	SYCP3	0.5
0	TJP1	0.25116747718025106
0	TNFRSF1B	0.23975006109347674
0	TNFSF11	0.23975006109347674
0	UNC13C	0.19467720424249924
0	ZNF283	0.5
0	ZNF521	0.18703139874544122
0	KIF4B	0.19568296915377592
0	TTC25	0.06680720126885807
0	TXNDC9	0.5
0	A1CF	0.2266273523768682
0	ADAMTSL1	0.3312602917700287
0	ANKRD30A	0.13904618698168003
0	ARHGEF12	0.06680720126885807
0	BIRC6	0.156160710838108
0	CDK11B	0.5
0	CEP126	0.36183680491588155
0	DAAM2	0.022085672454221293
0	DNAH7	0.4572960222531191
0	ECHDC3	0.5
0	ERBB2	0.05949536044656177
0	EYS	0.3255383170389172
0	FAT3	0.12866909799339332
0	FBXL13	0.1508497912391739
0	FGF2	0.5
0	FSIP1	0.12410653949496181
0	GALNTL6	0.05440471502027289
0	GFRA1	0.36183680491588155
0	GPR179	0.40683185788339593
0	HFM1	0.25116747718025106
0	HIST1H4B	0.23975006109347674
0	IL21	0.23975006109347674
0	LHX2	0.5
0	LRP1B	0.27453606193570934
0	MAGEC1	0.16553994315043918
0	MAP2	0.18065521426308934
0	MIPOL1	0.23975006109347674
0	MMD	0.5
0	MON2	0.12410653949496181
0	MYO18B	0.22512945819098584
0	NAV3	0.23547586554809574
0	NES	0.25249253754692297
0	NOTCH4	0.5
0	NPC1	0.2071080891212626
0	OR1D2	0.12410653949496181
0	OR5C1	0.23975006109347674
0	OR5K2	0.23975006109347674
0	OR5M3	0.3027883081676732
0	PCDHA3	0.24948114930188053
0	PCDHB5	0.14592027257189422
0	PCDHGA12	0.10796246947007015
0	PRDM9	0.5
0	PRL	0.5
0	PTPRM	0.30853753872598694
0	QSOX1	0.03681913506015133
0	R3HDM1	0.5
0	ROBO4	0.5
0	RUNDC1	0.34154569915480437
0	RUNX1T1	0.34926767915166934
0	SACS	0.26468405309239895
0	SCG2	0.23975006109347674
0	SHISA3	0.5
0	SLC17A6	0.2266273523768682
0	SLC44A3	0.23975006109347674
0	SLIT2	0.12739975406178067
0	TAS2R39	0.5
0	TEKT2	0.5
0	TMEM132D	0.08592866953139966
0	TPCN1	0.23975006109347674
0	TRIML1	0.36183680491588155
0	UBE2I	0.23975006109347674
0	UNC80	0.36183680491588155
0	WDR17	0.47112763429585897
0	WNT7A	0.12410653949496181
0	AMER1	0.39463401306714063
0	ARL13B	0.23975006109347674
0	ATM	0.15371708296369768
0	BAP1	0.5
0	CEP250	0.3759148170229246
0	CHD9	0.13419081364638036
0	CXXC4	0.5
0	DLST	0.34154569915480437
0	DOCK9	0.18554668476134878
0	FMN2	0.1651950244243972
0	GNPTAB	0.36183680491588155
0	HMCN1	0.09437978527056273
0	KBTBD4	0.23975006109347674
0	LRRTM1	0.4787042806036774
0	MPI	0.23975006109347674
0	NEUROG1	0.5
0	PEG3	0.22226892688201566
0	PTPRD	0.3442498705483172
0	PTPRF	0.2080373514062513
0	RARRES3	0.5
0	ROS1	0.29215460242739477
0	SCN9A	0.4242860444153707
0	SKAP2	0.23975006109347674
0	SPEN	0.16339001133717534
0	WDR47	0.12410653949496181
0	ZNF253	0.5
0	ABLIM2	0.23975006109347674
0	ARHGAP44	0.23975006109347674
0	CUL1	0.38641499634222376
0	FAT1	0.10289256084643006
0	KIF21A	0.23524321102939483
0	LPAR6	0.5
0	MAP3K19	0.31762814799862416
0	OTUD6B	0.5
0	PDGFD	0.5
0	RAP1GAP2	0.12410653949496181
0	BAAT	0.23975006109347674
0	DEFB121	0.5
0	KMT2D	0.24622841188644012
0	MYH7B	0.36183680491588155
0	NCOA6	0.5
0	NLRC4	0.1864992418067436
0	PDGFRB	0.25249253754692297
0	PRAF2	0.5
0	PRAM1	0.12410653949496181
0	PTPRS	0.2701456873037099
0	SOCS3	0.23975006109347674
0	TLN1	0.10389361787571028
0	VWA3B	0.5
0	ZXDC	0.12410653949496181
0	ACER2	0.5
0	ANO7	0.12410653949496181
0	COL4A5	0.08985624743949988
0	COL6A3	0.43514138614051795
0	CTR9	0.5
0	DNAJB2	0.23975006109347674
0	ECHDC2	0.12410653949496181
0	ERICH3	0.34926767915166934
0	FSIP2	0.040059156863817086
0	GAB3	0.5
0	HS2ST1	0.12410653949496181
0	HSPA9	0.23975006109347674
0	IL2RB	0.5
0	KCNMA1	0.34154569915480437
0	LPIN2	0.23975006109347674
0	MBIP	0.5
0	PCDH11X	0.09229526651376518
0	PCNX	0.29794154528258887
0	RFC2	0.23975006109347674
0	RPL26	0.5
0	RPL37	0.5
0	SAMD13	0.5
0	THOC1	0.5
0	TRIM45	0.23975006109347674
0	ZFHX3	0.16393846657233058
0	ZIC3	0.06680720126885807
0	ZNF12	0.06680720126885807
0	ZNF300	0.2071080891212626
0	ZNF333	0.5
0	C3orf84	0.5
0	CA11	0.23975006109347674
0	DLG5	0.11929641465821778
0	DSCAML1	0.39463401306714063
0	GDPD4	0.12410653949496181
0	GNAZ	0.23975006109347674
0	HS6ST2	0.23975006109347674
0	MDN1	0.17277851171565034
0	MFI2	0.23975006109347674
0	UBE3B	0.18554668476134878
0	ZNF2	0.06680720126885807
0	GOPC	0.23975006109347674
0	HYPK	0.5
0	IL1RAPL2	0.39463401306714063
0	PNMAL2	0.5
0	RPS27A	0.5
0	THUMPD3	0.5
0	TROAP	0.06680720126885807
0	ZNF749	0.12410653949496181
0	C14orf79	0.5
0	OPN4	0.5
0	OVOL2	0.5
0	PRKACA	0.5
0	RFPL3	0.12410653949496181
0	SETD9	0.23975006109347674
0	TRAFD1	0.12410653949496181
0	ABCB11	0.15865525393145707
0	ANKRD16	0.5
0	ARMC4	0.05876243404831958
0	ATP10A	0.19467720424249924
0	AXIN1	0.1508497912391739
0	BUB1	0.12410653949496181
0	CD163L1	0.1864992418067436
0	CDIPT	0.5
0	CLDN3	0.5
0	CXCL1	0.23975006109347674
0	DACH2	0.5
0	DGKI	0.39463401306714063
0	DLL4	0.23975006109347674
0	DOCK7	0.25116747718025106
0	EPHA7	0.4501206090999956
0	GLIPR1	0.5
0	GRM1	0.14296740748183923
0	GSR	0.23975006109347674
0	IRS2	0.1178399567145188
0	LMNTD1	0.23975006109347674
0	LRP11	0.5
0	MCTP1	0.25249253754692297
0	METTL17	0.27014568730370997
0	MOB2	0.5
0	MYEOV	0.5
0	NALCN	0.14102943788077937
0	NOP9	0.5
0	OPA1	0.12410653949496181
0	OR7G2	0.23975006109347674
0	PCDHB11	0.15371708296369768
0	RFESD	0.5
0	RNF133	0.34154569915480437
0	SIGMAR1	0.23975006109347674
0	SRL	0.23975006109347674
0	UPK3B	0.5
0	VPS53	0.5
0	VSNL1	0.5
0	XRCC5	0.23975006109347674
0	ZNF230	0.23975006109347674
0	ZNF563	0.5
0	ZNF665	0.5
0	EPHA4	0.3085375387259869
0	EYA1	0.38641499634222376
0	GOLGA6A	0.5
0	KDR	0.3027883081676732
0	PTGS2	0.23975006109347674
0	SLC7A7	0.23975006109347674
0	AKAP8	0.5
0	ARHGAP36	0.31867594411696853
0	BCLAF1	0.23975006109347674
0	CAPN6	0.25249253754692297
0	CD163	0.28537519402908695
0	CDH10	0.15572065947443003
0	CNTNAP2	0.32736042300928847
0	COL11A1	0.2702890598825185
0	CSTF3	0.5
0	CTCFL	0.23975006109347674
0	DPH6	0.5
0	DSP	0.22484589898444546
0	EPHA6	0.2701456873037099
0	EXO5	0.23975006109347674
0	FAM50B	0.5
0	FNDC1	0.12841962897892828
0	FSHR	0.4012936743170763
0	GCSAM	0.5
0	GNG13	0.5
0	GPA33	0.5
0	GPR15	0.23975006109347674
0	GPR50	0.2541657867760727
0	HIST1H4D	0.23975006109347674
0	KRTAP5-11	0.23975006109347674
0	KRTAP5-2	0.5
0	LAMA2	0.2569011469034815
0	LRRC3B	0.17288929307558015
0	MAF1	0.5
0	MLK4	0.23975006109347674
0	MRPL19	0.5
0	MYBL1	0.23975006109347674
0	NDRG2	0.5
0	NPC1L1	0.07652094207940999
0	NTN1	0.23975006109347674
0	OLFML2A	0.5
0	OR5M11	0.5
0	PADI1	0.5
0	PAX1	0.2118553985833967
0	PCDH9	0.17288929307558015
0	PLXNA1	0.13419081364638036
0	PLXNA2	0.15524721715861745
0	PPP1CB	0.5
0	PTPRB	0.31762814799862416
0	RBM18	0.5
0	RIPPLY1	0.23975006109347674
