Values	total	status	pValue
Min.	0	NS	0.4604355120649957
1st Qu.	3	NS	0.4604355120649957
Median	7	NS	0.4604355120649957
Mean	11.7351598173516	NS	0.4604355120649957
3rd Qu.	14	NS	0.4604355120649957
Max.	128	NS	0.4604355120649957
Min.	0	S	0.4604355120649957
1st Qu.	4	S	0.4604355120649957
Median	7.5	S	0.4604355120649957
Mean	12.4236111111111	S	0.4604355120649957
3rd Qu.	15	S	0.4604355120649957
Max.	120	S	0.4604355120649957
