Values	total	status	pValue
Min.	2	NS	0.4309424213694569
1st Qu.	19.25	NS	0.4309424213694569
Median	26	NS	0.4309424213694569
Mean	25.25	NS	0.4309424213694569
3rd Qu.	32	NS	0.4309424213694569
Max.	47	NS	0.4309424213694569
Min.	0	S	0.4309424213694569
1st Qu.	27	S	0.4309424213694569
Median	32	S	0.4309424213694569
Mean	32.6363636363636	S	0.4309424213694569
3rd Qu.	40	S	0.4309424213694569
Max.	64	S	0.4309424213694569
