Values	total	status	pValue
Min.	0	NS	0.8143041548880258
1st Qu.	8	NS	0.8143041548880258
Median	12	NS	0.8143041548880258
Mean	12.6611570247934	NS	0.8143041548880258
3rd Qu.	17	NS	0.8143041548880258
Max.	45	NS	0.8143041548880258
Min.	0	S	0.8143041548880258
1st Qu.	7.5	S	0.8143041548880258
Median	12	S	0.8143041548880258
Mean	104.927272727273	S	0.8143041548880258
3rd Qu.	18	S	0.8143041548880258
Max.	5083	S	0.8143041548880258
