Values	total	status	pValue
Min.	0	NS	0.819672831816887
1st Qu.	3	NS	0.819672831816887
Median	4	NS	0.819672831816887
Mean	5.21052631578947	NS	0.819672831816887
3rd Qu.	6.75	NS	0.819672831816887
Max.	22	NS	0.819672831816887
Min.	0	S	0.819672831816887
1st Qu.	3	S	0.819672831816887
Median	5	S	0.819672831816887
Mean	5.1743119266055	S	0.819672831816887
3rd Qu.	7	S	0.819672831816887
Max.	26	S	0.819672831816887
