Values	total	status	pValue
Min.	4	NS	0.6503002815377383
1st Qu.	11.75	NS	0.6503002815377383
Median	14.5	NS	0.6503002815377383
Mean	16.25	NS	0.6503002815377383
3rd Qu.	19.5	NS	0.6503002815377383
Max.	30	NS	0.6503002815377383
Min.	9	S	0.6503002815377383
1st Qu.	13.25	S	0.6503002815377383
Median	17.5	S	0.6503002815377383
Mean	20	S	0.6503002815377383
3rd Qu.	27	S	0.6503002815377383
Max.	34	S	0.6503002815377383
