Values	total	status	pValue
Min.	0	NS	0.850531221549099
1st Qu.	2	NS	0.850531221549099
Median	5	NS	0.850531221549099
Mean	12.5714285714286	NS	0.850531221549099
3rd Qu.	12	NS	0.850531221549099
Max.	74	NS	0.850531221549099
Min.	0	S	0.850531221549099
1st Qu.	2	S	0.850531221549099
Median	6	S	0.850531221549099
Mean	11.6521739130435	S	0.850531221549099
3rd Qu.	12.5	S	0.850531221549099
Max.	60	S	0.850531221549099
