Values	total	status	pValue
Min.	0	NS	0.8279443464509892
1st Qu.	8.75	NS	0.8279443464509892
Median	23	NS	0.8279443464509892
Mean	42.8125	NS	0.8279443464509892
3rd Qu.	50.25	NS	0.8279443464509892
Max.	514	NS	0.8279443464509892
Min.	0	S	0.8279443464509892
1st Qu.	8	S	0.8279443464509892
Median	26	S	0.8279443464509892
Mean	37.208	S	0.8279443464509892
3rd Qu.	50	S	0.8279443464509892
Max.	248	S	0.8279443464509892
